x,y,stress_mag
4.031937501114796163e+01,4.509623606537138230e+00,6.590977158024752258e-02
4.048324861331554558e+01,4.508766024838625874e+00,6.598576699213393182e-02
4.064712132535411371e+01,4.507752796364758119e+00,6.596287328553095131e-02
4.081099300114996709e+01,4.506583927332780348e+00,6.594671694754376812e-02
4.097486349330599609e+01,4.505259424525861256e+00,6.577601587085181445e-02
4.113873265368939514e+01,4.503779295293930396e+00,6.559265207345822690e-02
4.130260033644335493e+01,4.502143547525663259e+00,6.524075297930098660e-02
4.146646639198646511e+01,4.500352189706075201e+00,6.490027057165770330e-02
4.163033066987180320e+01,4.498405230898851137e+00,6.449213868584410814e-02
4.179419302521370838e+01,4.496302680664887141e+00,6.410207023299478724e-02
4.195805331124983439e+01,4.494044549141896105e+00,6.376071862054528971e-02
4.212191137952923015e+01,4.491630847050406494e+00,6.347462769396643167e-02
4.228576708506501802e+01,4.489061585618506989e+00,6.329952531932918347e-02
4.244962027776387004e+01,4.486336776711939756e+00,6.314843716144942498e-02
4.261347080601697002e+01,4.483456432793478719e+00,6.310276731363279046e-02
4.277731852650007482e+01,4.480420566743840816e+00,6.310936140599569810e-02
4.294116329343601279e+01,4.477229192036549676e+00,6.311367767739292645e-02
4.310500495782939367e+01,4.473882322765536657e+00,6.311132319662920986e-02
4.326884337565888217e+01,4.470379973481350966e+00,6.304494460310526571e-02
4.343267839634754779e+01,4.466722159430378980e+00,6.297373229793773453e-02
4.359650986677500129e+01,4.462908896490636934e+00,6.272894789289239215e-02
4.376033764565194417e+01,4.458940200828727995e+00,6.243886644655819579e-02
4.392416158868355325e+01,4.454816089224183706e+00,6.202128136566795180e-02
4.408798154595634600e+01,4.450536579153178351e+00,6.157091855514841561e-02
4.425179737401499125e+01,4.446101688482454684e+00,6.089711991518036854e-02
4.441560892232193680e+01,4.441511435824473608e+00,6.019226171737370595e-02
4.457941603672583852e+01,4.436765840468821942e+00,5.938800668738616895e-02
4.474321857761479748e+01,4.431864921847560090e+00,5.854543969060985176e-02
4.490701640235466385e+01,4.426808700016600540e+00,5.758778891140601403e-02
4.507080936005842631e+01,4.421597195838899985e+00,5.662308405166552316e-02
4.523459730664212231e+01,4.416230430523072847e+00,5.563467400987692074e-02
4.539838009292482468e+01,4.410708425997918347e+00,5.457768925306360347e-02
4.556215756559817720e+01,4.405031204902458697e+00,5.346479808353471475e-02
4.572592958497604343e+01,4.399198789964915868e+00,5.228095440848175984e-02
4.588969600968296447e+01,4.393211204505102607e+00,5.095183921918521736e-02
4.605345668838234019e+01,4.387068472756570081e+00,4.946037087640674235e-02
4.621721147544770503e+01,4.380770619303649305e+00,4.769459702737558621e-02
4.638096022409043684e+01,4.374317669328377178e+00,4.573207703019406545e-02
4.654470278292465935e+01,4.367709648756192387e+00,4.335995650319263844e-02
4.670843901123171094e+01,4.360946583639925045e+00,4.073564493498071926e-02
4.687216876902657248e+01,4.354028500533572377e+00,3.778641440989405353e-02
4.703589190451235424e+01,4.346955427036681030e+00,3.477967381446266798e-02
4.719960826932729958e+01,4.339727391169887483e+00,3.192817836162216427e-02
4.736331772038865751e+01,4.332344421274529012e+00,2.994537234277505969e-02
4.752702010960177148e+01,4.324806546466269275e+00,2.999153453055842730e-02
4.769071529396686770e+01,4.317113796179022245e+00,3.346069896164554497e-02
4.785440313503271170e+01,4.309266200167169991e+00,4.131064370248990758e-02
4.801808348051849862e+01,4.301263789391141401e+00,5.361202935538966069e-02
4.818175617781921716e+01,4.293106595403402004e+00,7.006812962103567410e-02
4.834542108918562775e+01,4.284794649571757041e+00,8.933029258160657404e-02
4.850907807151058648e+01,4.276327984064185017e+00,1.099915991155985123e-01
4.867272697793568170e+01,4.267706631788739102e+00,1.237270933226996966e-01
4.883636767169955561e+01,4.258930625661986547e+00,1.395258632197590443e-01
4.899999999999996447e+01,4.624999999999996447e+00,1.455304306945305326e-01
4.899999999999996447e+01,4.999999999999996447e+00,2.178824724748019415e-01
4.899999999999996447e+01,5.124999999999996447e+00,4.877803428298091992e-01
4.899999999999996447e+01,4.499999999999996447e+00,1.315423758703358481e-01
4.899999999999997868e+01,4.249999999999997335e+00,1.029172333819600438e-01
4.899999999999997868e+01,4.374999999999997335e+00,1.428876005925099613e-01
4.899999999999997868e+01,5.249999999999997335e+00,4.125350074569506531e-01
4.899999999999997868e+01,4.874999999999997335e+00,2.046163015382153061e-01
4.899999999999997868e+01,4.749999999999997335e+00,1.606788779899457897e-01
4.912499999999997158e+01,5.218749999999997335e+00,3.556717316053467082e-01
4.924999999999997158e+01,5.187499999999997335e+00,1.167556947061867828e-01
4.937499999999997868e+01,5.156249999999997335e+00,1.318165751207254488e-01
4.949999999999997868e+01,5.124999999999997335e+00,1.063219876479844922e-01
4.962499999999997158e+01,5.093749999999997335e+00,9.220362969970796740e-02
4.974999999999997158e+01,5.062499999999997335e+00,7.504683955801419448e-02
4.987499999999997868e+01,5.031249999999997335e+00,4.652780363254348933e-02
4.999999999999997868e+01,4.999999999999997335e+00,4.690725358060358896e-02
