x,y,stress_mag
1.898533186972418818e+01,5.185835587352769060e+00,7.369218810600804137e-02
1.914996773975380506e+01,5.177484075745385717e+00,7.423522908021112920e-02
1.931460822430572577e+01,5.169224041181277762e+00,7.475572371328674526e-02
1.948389197956418784e+01,5.160835098978201252e+00,7.522618662893663932e-02
1.965318133709796555e+01,5.152559991345171397e+00,7.569684528079305419e-02
1.982978707424290832e+01,5.144058266165401072e+00,7.570044637753582661e-02
2.000639964625245071e+01,5.135699743824919672e+00,7.542501982999302856e-02
2.017126722740706413e+01,5.128035320845340195e+00,7.403122387790091186e-02
2.033614132148016296e+01,5.120512315509857082e+00,7.221788178607206621e-02
2.050082428650409838e+01,5.113147522347944118e+00,6.877967729319336976e-02
2.066551420194095456e+01,5.105939839593892415e+00,6.478684861289847607e-02
2.083021124358691978e+01,5.098897284848563416e+00,6.164072194019761669e-02
2.099491559727342249e+01,5.092027878085274573e+00,5.901658746893866797e-02
2.115962742295777232e+01,5.085339643229816353e+00,5.933612255248164186e-02
2.132434682166802631e+01,5.078840609383792781e+00,5.998345446775079498e-02
2.148907390662970940e+01,5.072538807864984456e+00,6.161878393955939198e-02
2.165380871546128816e+01,5.066442275527658801e+00,6.298170309483419604e-02
2.181855121508235484e+01,5.060559054146582803e+00,6.349097135304210271e-02
2.198330146973529153e+01,5.054897184292913792e+00,6.376087041812830702e-02
2.215436571630272056e+01,5.049261451027477143e+00,6.412332130240142036e-02
2.232543821350171243e+01,5.043882021651259429e+00,6.455003766569776535e-02
2.250060519233381839e+01,5.038649077461861303e+00,6.543589800444978011e-02
2.267578053151953199e+01,5.033703953076375193e+00,6.621776758370807869e-02
2.284057662274600631e+01,5.029323429286172598e+00,6.612422398508874255e-02
2.300537970163356150e+01,5.025214232634815481e+00,6.554944413664814951e-02
2.317018275048938847e+01,5.021384576280125245e+00,6.297128259743299539e-02
2.333499222659352768e+01,5.017842348116262841e+00,5.989375741875568177e-02
2.349980778733102582e+01,5.014595610729268849e+00,5.717633325883109130e-02
2.366462904695933034e+01,5.011652426755023093e+00,5.472479780101073554e-02
2.382945557502180023e+01,5.009020858323140146e+00,5.449977075521061226e-02
2.399428689556620853e+01,5.006708966440128528e+00,5.469295276987101717e-02
2.415912248555494912e+01,5.004724810339302721e+00,5.614635944945620821e-02
2.432396177410432614e+01,5.003076446770313268e+00,5.742306316258274923e-02
2.448880414089727608e+01,5.001771929250300452e+00,5.845175528014623367e-02
2.465364891544447801e+01,5.000819307255503610e+00,5.927273839816547818e-02
2.482682397777914929e+01,5.000206379077162921e+00,5.984462500211709668e-02
2.499999999999984013e+01,4.999999999999997335e+00,6.027016253024906900e-02
2.517317602222054873e+01,5.000206379077162921e+00,6.042230505992552542e-02
2.534635108455523778e+01,5.000819307255502721e+00,6.047338658482648288e-02
2.551119585910242904e+01,5.001771929250297788e+00,6.046504556715986967e-02
2.567603822589538254e+01,5.003076446770313268e+00,6.041037616935127780e-02
2.584087751444475600e+01,5.004724810339300056e+00,6.040639347673872755e-02
2.600571310443350015e+01,5.006708966440125863e+00,6.034720662770889227e-02
2.617054442497791911e+01,5.009020858323135705e+00,6.046929292533207573e-02
2.633537095304038189e+01,5.011652426755019540e+00,6.056702728974241307e-02
2.650019221266867930e+01,5.014595610729266184e+00,6.080266844023839157e-02
2.666500777340618100e+01,5.017842348116258400e+00,6.100187331491723625e-02
2.682981724951032021e+01,5.021384576280118139e+00,6.133407198561306728e-02
2.699462029836614718e+01,5.025214232634811928e+00,6.163759860103124044e-02
2.715942337725370237e+01,5.029323429286165492e+00,6.188331244704896317e-02
2.732421946848017669e+01,5.033703953076368087e+00,6.208039179227577836e-02
2.749939480766588673e+01,5.038649077461855086e+00,6.232486896058473530e-02
2.767456178649797138e+01,5.043882021651251435e+00,6.252855815749308599e-02
2.784563428369696680e+01,5.049261451027469150e+00,6.274559228608431183e-02
2.801669853026439938e+01,5.054897184292904022e+00,6.292305661447056275e-02
2.818144878491734673e+01,5.060559054146573033e+00,6.320325151486748394e-02
2.834619128453841697e+01,5.066442275527649919e+00,6.346548529064026389e-02
2.851092609336998507e+01,5.072538807864975574e+00,6.387687295624085160e-02
2.867565317833167171e+01,5.078840609383781235e+00,6.426606429413669885e-02
2.884037257704192925e+01,5.085339643229805695e+00,6.478562464270221088e-02
2.900508440272627197e+01,5.092027878085263914e+00,6.528569832900742165e-02
2.916978875641276403e+01,5.098897284848553646e+00,6.585657745677160613e-02
2.933448579805873635e+01,5.105939839593880869e+00,6.639048204353917293e-02
2.949917571349558543e+01,5.113147522347930796e+00,6.687622579514891641e-02
2.966385867851952796e+01,5.120512315509844647e+00,6.733454840888768167e-02
2.982873277259263745e+01,5.128035320845329537e+00,6.770763786661022909e-02
2.999360035374727218e+01,5.135699743824908126e+00,6.801313567540355487e-02
3.017021292575682878e+01,5.144058266165389526e+00,6.824310800042261704e-02
3.034681866290179997e+01,5.152559991345161627e+00,6.846370673660329143e-02
3.051610802043557413e+01,5.160835098978190594e+00,6.858569993838260770e-02
3.068539177569403975e+01,5.169224041181266216e+00,6.864266075353958607e-02
3.085003226024596756e+01,5.177484075745375947e+00,6.858471795227649714e-02
3.101466813027558445e+01,5.185835587352759291e+00,6.853681406835537837e-02
3.117929974418782280e+01,5.194270590365859697e+00,6.836192269585793235e-02
3.134392747232644538e+01,5.202781101736281499e+00,6.811404852855694469e-02
3.150855169602283468e+01,5.211359140803978995e+00,6.784058375098019067e-02
3.167317280624355647e+01,5.219996729064679819e+00,6.760498296574977972e-02
3.183779120262459017e+01,5.228685889947477072e+00,6.742083290821763997e-02
3.200240729214483082e+01,5.237418648564827528e+00,6.718235115761685139e-02
3.216702148813600104e+01,5.246187031472687501e+00,6.724131911886309376e-02
3.233163420898979012e+01,5.254983066408255077e+00,6.736400828567867816e-02
3.249687608900349289e+01,5.263832560461572996e+00,6.774071673255289971e-02
3.266211733835303477e+01,5.272693823618223696e+00,6.812392506447970120e-02
3.283965866482161289e+01,5.282218612800799740e+00,6.888491425502916987e-02
3.301720029806177337e+01,5.291737681560241491e+00,6.970667291789757469e-02
3.318506842694451109e+01,5.300723763067491490e+00,7.065342496918533555e-02
3.335293775903917890e+01,5.309687337451403977e+00,7.163356064659390232e-02
3.351755241777916439e+01,5.318447026388813725e+00,7.261570917079698817e-02
3.368216908052072256e+01,5.327168971120539886e+00,7.363067805684798961e-02
3.384678815895460957e+01,5.335845197839963028e+00,7.439155407988466695e-02
3.401141005828977626e+01,5.344467731239615382e+00,7.511527416352618836e-02
3.417603517589616757e+01,5.353028594253865791e+00,7.536597357972037170e-02
3.434066390036909411e+01,5.361519807831604645e+00,7.555951997861759528e-02
3.450529661015205107e+01,5.369933390694940911e+00,7.532317127247541155e-02
3.466993367260941028e+01,5.378261359131421671e+00,7.499887103966619561e-02
3.483457544263960415e+01,5.386495726774065851e+00,7.446190897176277468e-02
3.499922226174454920e+01,5.394628504417188886e+00,7.395888236692073348e-02
3.516517073132030191e+01,5.402714407822203135e+00,7.358083526981139266e-02
3.533112497997085910e+01,5.410680811017905434e+00,7.323317157824710266e-02
3.550916832303904158e+01,5.419085015965323215e+00,7.311824019007898134e-02
3.568721901035932120e+01,5.427332145839896427e+00,7.310847692356854666e-02
3.585399846248898825e+01,5.434905430148283756e+00,7.319430585477036677e-02
3.602078488047153115e+01,5.442323708193336884e+00,7.332211926143585023e-02
3.618547666166940502e+01,5.449488285621987949e+00,7.354059971574047894e-02
3.635017563334023549e+01,5.456485604441538406e+00,7.383649860612846727e-02
3.651488196989803470e+01,5.463307643398556124e+00,7.409626741376637571e-02
3.667959579596305275e+01,5.469946376368321594e+00,7.436209818773675817e-02
3.684431720924067832e+01,5.476393773447242097e+00,7.472557478019252464e-02
3.700904630440614085e+01,5.482641801949409199e+00,7.514679460152591528e-02
3.717378314636811609e+01,5.488682425415158939e+00,7.547874436279788934e-02
3.733852774642991079e+01,5.494507602936311130e+00,7.583825522046570844e-02
3.750328008185822881e+01,5.500109290152624730e+00,7.624241565166968437e-02
3.766804009978743295e+01,5.505480249402062931e+00,7.669080528829375076e-02
3.783503604520301167e+01,5.510684124698487452e+00,7.698930752471846994e-02
3.800203944295991931e+01,5.515643065476034224e+00,7.733474510091087328e-02
3.818012213246321807e+01,5.520656853338556935e+00,7.765894602969376781e-02
3.835821266980330080e+01,5.525383656708212854e+00,7.805512712241374773e-02
3.852417772312498556e+01,5.529526269541029215e+00,7.842348044843527877e-02
3.869014898175102957e+01,5.533412311727847310e+00,7.887124006677891097e-02
3.885495718210739824e+01,5.537013617829208201e+00,7.925602006105961217e-02
3.901977085696886149e+01,5.540354985652393260e+00,7.972548585228306228e-02
3.918458966100545382e+01,5.543432944662962214e+00,8.001935235208235131e-02
3.934941323233424981e+01,5.546244025623333407e+00,8.033402238270184736e-02
3.951424119215212727e+01,5.548784760796255711e+00,8.021675518070510436e-02
3.967907314467815638e+01,5.551051684161138589e+00,8.009866745739201155e-02
3.984390867678539649e+01,5.553041331632787347e+00,7.943615202198653358e-02
4.000874735795038362e+01,5.554750241292270907e+00,7.870156629992607067e-02
4.017358873988541035e+01,5.556174953621288104e+00,7.762412908263770228e-02
4.033843235649461434e+01,5.557312011747782776e+00,7.661646411900267795e-02
4.050675271204763561e+01,5.558172636474484563e+00,7.543658560476169950e-02
4.067507435737099541e+01,5.558726076791919546e+00,7.434633213999025658e-02
4.085260440083478528e+01,5.558972893045315722e+00,7.364986561308109470e-02
4.103013458512290157e+01,5.558869614962254957e+00,7.316822499827455029e-02
4.119547964846167787e+01,5.558454773951710060e+00,7.312576890825810139e-02
4.136082363902414727e+01,5.557729054388313550e+00,7.327865795217011757e-02
4.152566791501271126e+01,5.556692603460487767e+00,7.411418430537176916e-02
4.169050990175819749e+01,5.555340278753871708e+00,7.510296269553377868e-02
4.185534895923662901e+01,5.553668660565621806e+00,7.633018190423866700e-02
4.202018442768476802e+01,5.551674334776927289e+00,7.758536439062442558e-02
4.218501562722972409e+01,5.549353893188221143e+00,7.871636773554586963e-02
4.234984185791192601e+01,5.546703933858215585e+00,7.978955503305476538e-02
4.251466239933250080e+01,5.543721061456049704e+00,8.036292073153079862e-02
4.267947651067142800e+01,5.540401887616105192e+00,8.092564720605409379e-02
4.284428343035951059e+01,5.536743031306926355e+00,8.104356820178026943e-02
4.300908237608540929e+01,5.532741119202019497e+00,8.118593622243799879e-02
4.317891137096130194e+01,5.528254327984233107e+00,8.111413806134222526e-02
4.334873014070052477e+01,5.523395932010364717e+00,8.114440798424488177e-02
4.352505652168641603e+01,5.517953814852893046e+00,8.100366215393120517e-02
4.370136981281260802e+01,5.512102971971526877e+00,8.096578723585583226e-02
4.386623139219579315e+01,5.506258302036898478e+00,8.082144967102788957e-02
4.403107965272918989e+01,5.500049331194865943e+00,8.075856473033390937e-02
4.419579613185769773e+01,5.493477567292265995e+00,8.056150021216146317e-02
4.436049741582721850e+01,5.486535418447904711e+00,8.046352867177897217e-02
4.452518252421646849e+01,5.479219601239448956e+00,8.024837680916127591e-02
4.468985045487649899e+01,5.471526844210056417e+00,8.007874965051664518e-02
4.485450018250947579e+01,5.463453888393644320e+00,7.977904353183351560e-02
4.501913066116234319e+01,5.454997487660958377e+00,7.957352543715903725e-02
4.518374082143720472e+01,5.446154409327101042e+00,7.918291161305331116e-02
4.534832957215928673e+01,5.436921434549764953e+00,7.880906084126222677e-02
4.551289579903576765e+01,5.427295358889820953e+00,7.831583066712277663e-02
4.567743836593847817e+01,5.417272992734812220e+00,7.795589542627720525e-02
4.584878865540860460e+01,5.406409613749883825e+00,7.752506129725648953e-02
4.602011068560442908e+01,5.395109330188078367e+00,7.716247020583687222e-02
4.619467046405073063e+01,5.383140316236988632e+00,7.693579885977182287e-02
4.636919800976324524e+01,5.370710149721403148e+00,7.689427414322214105e-02
4.653359869688545558e+01,5.358573800013744837e+00,7.702742203198367776e-02
4.669796816530168826e+01,5.346021726751949643e+00,7.722686424529102978e-02
4.686230459020668349e+01,5.333050904901800671e+00,7.739241466861770946e-02
4.702660717468246787e+01,5.319658247082045044e+00,7.761226604883854352e-02
4.719087457462986634e+01,5.305840725046586215e+00,7.725956382268316103e-02
4.735510542169281933e+01,5.291595331001725633e+00,7.675448884619083534e-02
4.751929832717787150e+01,5.276919077840984684e+00,7.549105203822853438e-02
4.768345187708703037e+01,5.261809000153542470e+00,7.421100819056528075e-02
4.784756463856474795e+01,5.246262154221706275e+00,7.218726516821431793e-02
4.801163515199457521e+01,5.230275619338017101e+00,7.013368186528098902e-02
4.817566193880735170e+01,5.213846497661701385e+00,6.755074512463637992e-02
4.833964349593790644e+01,5.196971915345607762e+00,6.501178458297376950e-02
4.851221340143992933e+01,5.178723931853038032e+00,6.180839060358078729e-02
4.868472969299210007e+01,5.159975864056680628e+00,5.876433960525630218e-02
4.887879412331432860e+01,5.138276798756869823e+00,5.601908370421958966e-02
4.907278569497959353e+01,5.115935756879687268e+00,5.370899944503727125e-02
4.929105718111814838e+01,5.090014411508239967e+00,5.249963480563753226e-02
4.950922903857361490e+01,5.063267496150500868e+00,5.147449100974006708e-02
4.975468303070125131e+01,5.032165183172767620e+00,4.316550286769205158e-02
4.999999999999997868e+01,4.999999999999997335e+00,4.816084849977993187e-02
