x,y,stress_mag
1.986393043643997203e+01,9.146090864801884601e-01,9.180932002540681091e-05
2.000000040821658942e+01,1.000000256464214310e+00,9.958773093129413552e-05
2.013607038068291999e+01,1.085391425295178403e+00,1.076688043794127682e-04
2.027242140332585407e+01,1.170332820854682376e+00,1.160568300236716624e-04
2.040933373974723608e+01,1.254365894160172967e+00,1.247538269853316580e-04
2.054708569837685417e+01,1.337014498784908634e+00,1.337531550005074293e-04
2.068595164973686096e+01,1.417776047127223826e+00,1.430405533594141302e-04
2.082619875275098309e+01,1.496112780091388039e+00,1.525827178279031944e-04
2.096808182966339729e+01,1.571443485876063972e+00,1.623304340637893599e-04
2.111183575250700528e+01,1.643136327920938555e+00,1.722067458822197552e-04
2.125766470337034519e+01,1.710503906806819296e+00,1.820944495146168221e-04
2.140572781982084649e+01,1.772802270415344106e+00,1.918443715073607243e-04
2.155612116196261496e+01,1.829236246286163992e+00,2.012353264173248309e-04
2.170885681474787177e+01,1.878974007907989296e+00,2.100400036440635545e-04
2.186384136559881952e+01,1.921173785217007879e+00,2.179170609102737942e-04
2.202085783670920449e+01,1.955024509862295590e+00,2.245981541483811595e-04
2.217955679622533438e+01,1.979799399020783168e+00,2.296783888431933539e-04
2.233946279989219263e+01,1.994917079757084100e+00,2.330070538467056591e-04
2.250000023574962071e+01,1.999999993542901366e+00,2.341292426188427891e-04
2.266053766978476958e+01,1.994917051745233261e+00,2.335311484868003945e-04
2.282044367085898173e+01,1.979799341616372610e+00,2.298877991917884207e-04
2.297914262279167730e+01,1.955024423538448852e+00,2.270099738844539780e-04
2.313615908766894691e+01,1.921173673437872598e+00,2.201283704130373099e-04
2.329114363300386259e+01,1.878973873217087753e+00,2.126231098165800107e-04
2.344387927830538132e+01,1.829236091471961201e+00,2.040015341958619844e-04
2.359427261360474759e+01,1.772802097578844993e+00,1.948966355821862590e-04
2.374233572368058631e+01,1.710503718188025157e+00,1.853753116148922759e-04
2.388816466847531217e+01,1.643136125779750767e+00,1.760684100167168495e-04
2.403191858532585812e+01,1.571443272283566506e+00,1.660982728078820732e-04
2.417380165762250499e+01,1.496112555969101976e+00,1.559318181061790690e-04
2.431404875722806480e+01,1.417775814340698215e+00,1.468071345432384945e-04
2.445291470473260986e+01,1.337014260295161350e+00,1.376557157426398618e-04
2.459066666026552994e+01,1.254365651414259375e+00,1.288278865751125372e-04
2.472757899449703345e+01,1.170332574534848957e+00,1.202659886835741391e-04
2.486393001585043905e+01,1.085391176946890912e+00,1.119971862926632400e-04
2.499999998796248590e+01,1.000000007563382587e+00,1.040202319620430762e-04
2.513606996004965666e+01,9.146088381402042167e-01,9.633165335687100253e-05
2.527242098132848724e+01,8.296674404324430041e-01,8.892639871176977217e-05
2.540933331543592999e+01,7.456343633507794832e-01,8.179482928871977671e-05
2.554708527079580804e+01,6.629857541812730348e-01,7.492935857223126080e-05
2.568595121807927129e+01,5.822241997553192494e-01,6.831900966105228007e-05
2.582619831741737215e+01,5.038874576477017087e-01,6.195585452941754884e-05
2.596808138940293631e+01,4.285567407468607870e-01,5.582827191705012329e-05
2.611183530590320245e+01,3.568638865476584376e-01,4.992891095682258943e-05
2.625766425031499907e+01,2.894962933096472679e-01,4.424705835201983578e-05
2.640572735998475551e+01,2.271979129526098540e-01,3.877594472549688855e-05
2.655612069486781124e+01,1.707639179486975245e-01,3.350996817528041242e-05
2.670885633975959905e+01,1.210261349436868028e-01,2.844581408801650772e-05
2.686384088471180931e+01,7.882633331534229237e-02,2.358971139227521402e-05
2.702085734925646321e+01,4.497558166936244800e-02,1.897557366284555956e-05
2.717955630092997765e+01,2.020066192842336766e-02,1.469162828479511976e-05
2.733946230183909165e+01,5.082950050119858058e-03,1.098828739933432393e-05
2.749999973581750012e+01,3.228548332145117337e-09,8.540185679328799793e-06
2.766053717538020607e+01,5.082918678404152804e-03,8.466152968892367848e-06
2.782044318281823081e+01,2.020059834598704820e-02,1.083882070545727871e-05
2.797914214612089268e+01,4.497548693872219921e-02,1.456046150361241115e-05
2.813615862098681930e+01,7.882621150303678603e-02,1.892229739308520754e-05
2.829114317552565439e+01,1.210259891777105412e-01,2.365418041676997809e-05
2.844387883190656297e+01,1.707637515609068124e-01,2.865615962753171090e-05
2.859427217753928474e+01,2.271977285319856932e-01,3.389508790622114767e-05
2.874233529737396609e+01,2.894960935222846699e-01,3.935795400156230054e-05
2.888816425152069556e+01,3.568636740169446875e-01,4.504765450853743944e-05
2.903191817755856619e+01,4.285565178477634962e-01,5.096633651999246792e-05
2.917380125759141052e+01,5.038872255508389797e-01,5.712370060333460566e-05
2.931404836366963806e+01,5.822239605260063344e-01,6.352595758100248752e-05
2.945291431805612348e+01,6.629855109362184917e-01,7.018443068369711120e-05
2.959066627969378871e+01,7.456341176532179649e-01,7.710725777794981612e-05
2.972757861912423394e+01,8.296671930449976973e-01,8.430566372432928154e-05
2.986392964479660961e+01,9.146085906556199463e-01,9.178866705451737217e-05
2.999999962033214729e+01,9.999997614735013363e-01,9.956609887559705635e-05
3.013606959523699302e+01,1.085390933350354636e+00,1.076457641531048103e-04
3.027242061821949193e+01,1.170332334914128358e+00,1.160324997070249754e-04
3.040933295343425868e+01,1.254365416905642627e+00,1.247280927404336348e-04
3.054708490953903777e+01,1.337014031877377773e+00,1.337255095925295623e-04
3.068595085718012783e+01,1.417775593764510900e+00,1.430105390934807675e-04
3.082619795448934141e+01,1.496112344545523998e+00,1.525519214755407930e-04
3.096808102433412913e+01,1.571443071504201372e+00,1.623001091732047252e-04
3.111183494050728626e+01,1.643135937948396297e+00,1.721781340672963174e-04
3.125766388315526711e+01,1.710503544423795041e+00,1.820706529907200862e-04
3.140572699028841086e+01,1.772801939580444186e+00,1.918321312959428296e-04
3.155612032274524381e+01,1.829235951251950043e+00,2.012428685306751910e-04
3.170885596567800846e+01,1.878973752624674587e+00,2.100733772053102466e-04
3.186384050911140520e+01,1.921173573986860061e+00,2.179882449029670066e-04
3.202085697360023175e+01,1.955024347064042489e+00,2.247206737885685624e-04
3.217955592412791788e+01,1.979799290764560515e+00,2.298780448663943559e-04
3.233946192836914690e+01,1.994917028234661327e+00,2.332672545447534676e-04
3.249999936791602551e+01,1.999999994544818360e+00,2.345992783279810727e-04
3.266053680817515925e+01,1.994917103558093485e+00,2.338899465770705069e-04
3.282044281683057108e+01,1.979799445940042757e+00,2.311017861294087979e-04
3.297914178132279517e+01,1.955024580609508122e+00,2.265017294700591378e-04
3.313615825976283702e+01,1.921173877507156957e+00,2.201958832208967978e-04
3.329114281929271613e+01,1.878974118119788317e+00,2.131664441104741295e-04
3.344387848087506399e+01,1.829236371940684558e+00,2.034415625586947292e-04
3.359427183190441468e+01,1.772802409248552591e+00,1.942183236380988400e-04
3.374233495698946683e+01,1.710504056701936060e+00,1.849275699163776404e-04
3.388816391579351972e+01,1.643136487134336798e+00,1.753650486424817787e-04
3.403191784677708398e+01,1.571443652665614144e+00,1.657500668431518534e-04
3.417380093212108250e+01,1.496112952485322722e+00,1.562236948592173773e-04
3.431404804227136651e+01,1.417776223274469061e+00,1.468753279868771384e-04
3.445291399938404453e+01,1.337014677388900230e+00,1.377476499287285327e-04
3.459066596297288498e+01,1.254366074485509852e+00,1.288857990318815637e-04
3.472757830427423187e+01,1.170333002077327489e+00,1.203039301295797243e-04
3.486392933088477974e+01,1.085391605918368141e+00,1.120211502917505518e-04
3.499999930685525129e+01,1.000000435472830240e+00,1.040327568400277247e-04
3.513606928160105980e+01,9.146092630867307394e-01,9.633621532447772431e-05
3.527242030319054322e+01,8.296678599026763301e-01,8.892628268234313202e-05
3.540933263663903574e+01,7.456347755241552466e-01,8.179085514691705164e-05
3.554708459062499060e+01,6.629861571663874242e-01,7.492346560608381320e-05
3.568595053524460781e+01,5.822245902512859228e-01,6.831129260557455298e-05
3.582619762963529553e+01,5.038878322186838288e-01,6.194732454172633307e-05
3.596808069665538454e+01,4.285570970427403092e-01,5.581886592548952926e-05
3.611183460729670713e+01,3.568642222577835255e-01,4.991904046066087113e-05
3.625766354445210737e+01,2.894966054032028224e-01,4.423671198688743089e-05
3.640572664658127877e+01,2.271981975493685135e-01,3.876530715206282293e-05
3.655611997357782883e+01,1.707641713649775128e-01,3.349900430670936632e-05
3.670885561127925456e+01,1.210263536289823694e-01,2.843459912167540642e-05
3.686384014967999434e+01,7.882651441676245818e-02,2.357835045631041568e-05
3.702085661224084134e+01,4.497572155172427366e-02,1.896407921547512188e-05
3.717955556311555654e+01,2.020075580739155718e-02,1.468034861767041847e-05
3.733946156268546446e+01,5.082993527062551649e-03,1.097816922691109505e-05
3.749999900064030101e+01,1.852410110865426849e-09,8.533794858489211627e-06
3.766053646126481880e+01,5.082874530812251171e-03,8.466658908973893273e-06
3.782044249163377003e+01,2.020051466466258119e-02,1.084493337609607479e-05
3.797914147638567073e+01,4.497536379420651736e-02,1.456954729759105870e-05
3.813615797842978594e+01,7.882605371775905367e-02,1.893304456393071791e-05
3.829114256124974958e+01,1.210258041884526431e-01,2.366604813879795755e-05
3.844387824376613594e+01,1.707635446167236615e-01,2.866893150976173495e-05
3.859427161579135657e+01,2.271975046566875045e-01,3.390868642312024295e-05
3.874233476172734214e+01,2.894958572197442459e-01,3.937238235868339287e-05
3.888816374038817258e+01,3.568634286268906330e-01,4.506295799066634453e-05
3.903191769107028364e+01,4.285562667169555695e-01,5.098260427562776654e-05
3.917380079517185720e+01,5.038869723128879263e-01,5.714103633057984153e-05
3.931404792323820629e+01,5.822237086724924016e-01,6.354448697429313853e-05
3.945291389862065756e+01,6.629852633584185639e-01,7.020432621857505546e-05
3.959066588026880140e+01,7.456338754330759100e-01,7.712876004113141488e-05
3.972757823680719724e+01,8.296669559105553926e-01,8.432898132648221541e-05
3.986392927799847996e+01,9.146083609799863234e-01,9.181413659288411059e-05
3.999999927002789235e+01,9.999995413894741114e-01,9.959400696847245252e-05
4.013606926075448911e+01,1.085390723866884288e+00,1.076767032781092822e-04
4.027242029893839259e+01,1.170332137675727635e+00,1.160667050936241626e-04
4.040933264933368463e+01,1.254365232085793869e+00,1.247663134328648720e-04
4.054708462019949167e+01,1.337013859906896807e+00,1.337679227583623372e-04
4.068595058136784814e+01,1.417775436254042454e+00,1.430580833848369294e-04
4.082619769277250299e+01,1.496112202725194296e+00,1.526047626738535738e-04
4.096808077761197353e+01,1.571442944918498119e+00,1.623594159594406606e-04
4.111183470691670294e+01,1.643135825572942021e+00,1.722440341503129210e-04
4.125766366275588837e+01,1.710503446711580278e+00,1.821446280539275461e-04
4.140572678420790709e+01,1.772801857254906466e+00,1.919159918088351416e-04
4.155612013133096383e+01,1.829235884160177017e+00,2.013397151658467951e-04
4.170885578966003493e+01,1.878973700057128715e+00,2.101882888957427647e-04
4.186384034924635245e+01,1.921173534339698508e+00,2.181256508445754210e-04
4.202085682953607915e+01,1.955024318030945896e+00,2.248813208058684870e-04
4.217955579910621822e+01,1.979799272176902880e+00,2.300608809771788788e-04
4.233946181819810306e+01,1.994917022551311092e+00,2.334623349525742305e-04
4.249999927498542007e+01,1.999999998287361525e+00,2.347939471983179758e-04
4.266053673419261827e+01,1.994917109127348320e+00,2.340663102555106052e-04
4.282044276272784344e+01,1.979799450461954047e+00,2.312417437055884365e-04
4.297914174512024488e+01,1.955024584778538799e+00,2.265900764273282627e-04
4.313615824372539009e+01,1.921173880666709355e+00,2.202243731986850469e-04
4.329114282316852069e+01,1.878974117271301703e+00,2.130682459617647497e-04
4.344387850176781285e+01,1.829236364817825367e+00,2.034073413825823176e-04
4.359427186898572160e+01,1.772802394290842409e+00,1.943808343293871460e-04
4.374233501025227611e+01,1.710504032798196405e+00,1.850313340187394228e-04
4.388816398577571931e+01,1.643136453501825800e+00,1.755026852795265799e-04
4.403191793272901577e+01,1.571443609158212462e+00,1.659080379025947027e-04
4.417380103353155363e+01,1.496112897997913693e+00,1.564144434406228551e-04
4.431404815915784923e+01,1.417776156503134599e+00,1.470929762015344647e-04
4.445291413126754065e+01,1.337014598595932302e+00,1.379998293459517547e-04
4.459066611054899454e+01,1.254365984746077300e+00,1.291708703157889580e-04
4.472757846712180907e+01,1.170332901695064765e+00,1.206232793701413601e-04
4.486392950864489393e+01,1.085391494563327397e+00,1.123657783604495520e-04
4.499999950047676833e+01,1.000000313831083565e+00,1.043982821632970123e-04
4.513606949139295210e+01,9.146091316621722811e-01,9.671846350078890195e-05
4.527242053022552426e+01,8.296677189948069575e-01,8.931955320553649103e-05
4.540933288179903116e+01,7.456346269117437586e-01,8.219322394752784377e-05
4.554708485406402474e+01,6.629860020324984671e-01,7.533092587041208905e-05
4.568595081671734448e+01,5.822244289619867841e-01,6.872220390110233895e-05
4.582619793082340465e+01,5.038876670313836570e-01,6.235862376717925411e-05
4.596808101855599915e+01,4.285569308748999329e-01,5.622884342072923078e-05
4.611183495024334178e+01,3.568640576406770792e-01,5.032532208710796464e-05
4.625766390913780413e+01,2.894964446125373736e-01,4.463739828689177542e-05
4.640572703429612744e+01,2.271980430734258649e-01,3.915846928555289551e-05
4.655612038543902997e+01,1.707640263781941559e-01,3.388281291093963129e-05
4.670885604820495018e+01,1.210262219856798049e-01,2.880776963410263444e-05
4.686384061079476027e+01,7.882640125142177656e-02,2.394052713984071412e-05
4.702085709424027016e+01,4.497563292546204183e-02,1.931560609172619221e-05
4.717955606664763479e+01,2.020069569958185887e-02,1.502361380938624622e-05
4.733946208785434351e+01,5.082961839952568860e-03,1.131415148628136106e-05
4.749999954453966922e+01,1.188054553573631384e-10,8.847350035407843297e-06
4.763648159898211532e+01,3.674617657894527732e-03,8.554599068933772316e-06
4.777257341123203815e+01,1.462968952514919277e-02,1.012667732862634856e-05
4.790791001182054032e+01,3.266478862622829854e-02,1.293746315125059222e-05
4.804217311374599575e+01,5.746477813075375612e-02,1.640869249636779442e-05
4.817510593314557354e+01,8.862411854962505553e-02,2.025787364659899963e-05
4.830652039959047528e+01,1.256743598081572211e-01,2.436269989678413922e-05
4.843629739203149143e+01,1.681108252130536773e-01,2.867327643705839906e-05
4.856438171780022373e+01,2.154155837536403106e-01,3.316727582772950177e-05
4.869077387445124572e+01,2.670753606238054356e-01,3.784090330127320084e-05
4.881552046253608523e+01,3.225940815857813448e-01,4.269355688983556880e-05
4.893870464164402279e+01,3.815006327206069692e-01,4.773479919081113204e-05
4.906043747724917381e+01,4.433527138258031020e-01,5.297267023297869555e-05
4.918085061053569262e+01,5.077378008593479430e-01,5.842672263895752941e-05
4.930009034861950568e+01,5.742720740778871624e-01,6.412019518359139225e-05
4.941831310536813504e+01,6.425980184683356411e-01,7.007442580412311486e-05
4.953568200430362367e+01,7.123812457329399273e-01,7.640243510115325861e-05
4.965236445265822596e+01,7.833068494282534600e-01,8.291486618756274229e-05
4.976853046382495904e+01,8.550755663658698991e-01,9.080456600213337949e-05
4.988435154688054496e+01,9.273998620754201339e-01,9.579174201378462224e-05
4.999999999999997868e+01,9.999999999999980016e-01,1.446678979436874664e-04
