x,y,stress_mag
2.382312400632973848e+01,4.986455902769606041e+00,2.742566921200564889e-01
2.398876497611783165e+01,4.990003715696357034e+00,2.741954326248571827e-01
2.415441661260675943e+01,4.993012585719053043e+00,2.741433598400377925e-01
2.432007714900128548e+01,4.995483359572970627e+00,2.741004635184942639e-01
2.448574482950402853e+01,4.997416731301362880e+00,2.740669142122788005e-01
2.465141790543160383e+01,4.998813243177876231e+00,2.740430212489942119e-01
2.482570794252443491e+01,4.999703333764350610e+00,2.740280618777906074e-01
2.499999999999993605e+01,4.999999999999996447e+00,2.740231810922783562e-01
2.517429205747547272e+01,4.999703333764349722e+00,2.740289129781902644e-01
2.534858209456828959e+01,4.998813243177876231e+00,2.740447102745183217e-01
2.551425517049585423e+01,4.997416731301365544e+00,2.740691402955771627e-01
2.567992285099859373e+01,4.995483359572971516e+00,2.741031507580310445e-01
2.584558338739312688e+01,4.993012585719053043e+00,2.741460351427186803e-01
2.601123502388206532e+01,4.990003715696358810e+00,2.741980229246208101e-01
2.617687599367014784e+01,4.986455902769609594e+00,2.742588777924996335e-01
2.634250451777023372e+01,4.982368146341685566e+00,2.743285974027237506e-01
2.650811880510670804e+01,4.977739290511807191e+00,2.744071494867523775e-01
2.667371704282292200e+01,4.972568022691035594e+00,2.744942869435588184e-01
2.683929739856657193e+01,4.966852871706813666e+00,2.745900546448603041e-01
2.700485802509256672e+01,4.960592205495312434e+00,2.746940710097967031e-01
2.717041808573245376e+01,4.953783329013592862e+00,2.748063290401721037e-01
2.733595463727358066e+01,4.946425042042276843e+00,2.749267723284588572e-01
2.751200719025639430e+01,4.937992656158510130e+00,2.750635915905439988e-01
2.768802860107927089e+01,4.928933453025456934e+00,2.752082064273989603e-01
2.785843806565567249e+01,4.919561279831426326e+00,2.753561511520857263e-01
2.802881385435845374e+01,4.909595660974771292e+00,2.755115595659115013e-01
2.819417574723152242e+01,4.899350655473920568e+00,2.756689783354233092e-01
2.835950164758030212e+01,4.888540377200738973e+00,2.758331526995173033e-01
2.852478939165038696e+01,4.877161577513569490e+00,2.760034043328845610e-01
2.869003676456380703e+01,4.865210811250314293e+00,2.761798173411643131e-01
2.885524149927027793e+01,4.852684431289357114e+00,2.763621397295114579e-01
2.902040127312926998e+01,4.839578582859247469e+00,2.765503585744016890e-01
2.918551369879688195e+01,4.825889197910180783e+00,2.767445609632819825e-01
2.935057633292026225e+01,4.811611987586418060e+00,2.769445822853342509e-01
2.951558666541343712e+01,4.796742435740935839e+00,2.771506159104360489e-01
2.968054210136184778e+01,4.781275792795817381e+00,2.773625860542435206e-01
2.984612271779817760e+01,4.765139264221536664e+00,2.775817647358662654e-01
3.001164250887756779e+01,4.748390345718596528e+00,2.778074567408105877e-01
3.018635893327855513e+01,4.730032879023227110e+00,2.780533900400598557e-01
3.036100082586052551e+01,4.710979427105322692e+00,2.783066818287927568e-01
3.052611432151065785e+01,4.692310661736863509e+00,2.785539852724533416e-01
3.069115471350271918e+01,4.673006322333815632e+00,2.788098629330552636e-01
3.085563572099868779e+01,4.653119021812015532e+00,2.790738459455814335e-01
3.102003738492285478e+01,4.632586154716621607e+00,2.793476883109691222e-01
3.118435618414916988e+01,4.611400387511683796e+00,2.796324461641884751e-01
3.134858846105567665e+01,4.589554041943610052e+00,2.799292746185988445e-01
3.151273040722535157e+01,4.567039080324486022e+00,2.802396275437181172e-01
3.167677806022487275e+01,4.543847088183198935e+00,2.805651615453570447e-01
3.184072730018779041e+01,4.519969255509214356e+00,2.809077766842311696e-01
3.200457380145117980e+01,4.495396363269081874e+00,2.812696627249232084e-01
3.216831305743058067e+01,4.470118757933208897e+00,2.816533323564693325e-01
3.233194035862941007e+01,4.444126330951791992e+00,2.820616024261510812e-01
3.249997320579101512e+01,4.416658826167058294e+00,2.825104068776256860e-01
3.266787699594840433e+01,4.388413170362271742e+00,2.829925864298112326e-01
3.283202989210622746e+01,4.360011241307920393e+00,2.835009629697904376e-01
3.299604779059799853e+01,4.330839849475377257e+00,2.840503473909318788e-01
3.315902689950218019e+01,4.301052288271465684e+00,2.846425759116724130e-01
3.332186013022702298e+01,4.270477367986178940e+00,2.852864862044993122e-01
3.348454080713273839e+01,4.239100998398011910e+00,2.859885773027600053e-01
3.364706192093213133e+01,4.206908382439383587e+00,2.867564157758354382e-01
3.380941607896451018e+01,4.173883977284011060e+00,2.875981748702012286e-01
3.397159540596125993e+01,4.140011462465901459e+00,2.885234056811151193e-01
3.413359161318874868e+01,4.105273669169703155e+00,2.895423443147957521e-01
3.429539587123755950e+01,4.069652544830144159e+00,2.906670474430858020e-01
3.445699878590426124e+01,4.033129091643821162e+00,2.919104448983007027e-01
3.461839045919265345e+01,3.995683278338273858e+00,2.932875956375640691e-01
3.478048113262483554e+01,3.957071755276018621e+00,2.948240010899451646e-01
3.494233596129684827e+01,3.917483293487814766e+00,2.965320100013140725e-01
3.510302463890393199e+01,3.877127605748836192e+00,2.984211492946412525e-01
3.526345514202083820e+01,3.835757551121917963e+00,3.005247490549987077e-01
3.542361378474829081e+01,3.793346813243860804e+00,3.028699572550832553e-01
3.558348565000066799e+01,3.749867595269682941e+00,3.054869820944369763e-01
3.574305476029335438e+01,3.705290432502304387e+00,3.084106104858925224e-01
3.590230406850701428e+01,3.659584030081028061e+00,3.116784854932258542e-01
3.606121516905452040e+01,3.612715161519006291e+00,3.153345230276262123e-01
3.621976806227482371e+01,3.564648538359295404e+00,3.194269182086115766e-01
3.637794111450390488e+01,3.515346600016857614e+00,3.240104590962583075e-01
3.653571095064958030e+01,3.464769293352513824e+00,3.291478906055252951e-01
3.669305211753697193e+01,3.412873894589066648e+00,3.349076567151579309e-01
3.684993687417057373e+01,3.359614760022189284e+00,3.413722932498713392e-01
3.700633493503771376e+01,3.304943051993947112e+00,3.486302549211308666e-01
3.716221313826218164e+01,3.248806445190111081e+00,3.567882507424065541e-01
3.731753504999216631e+01,3.191148804521500182e+00,3.659606008691814738e-01
3.747226066342557260e+01,3.131909766189216349e+00,3.762877269323809393e-01
3.762634588381220624e+01,3.071024323056790184e+00,3.879206573186737006e-01
3.777974168708836089e+01,3.008422461062949971e+00,4.010446702254207851e-01
3.793239365993279932e+01,2.944028553443255536e+00,4.158610870276921445e-01
3.808424139446133694e+01,2.877760684248602541e+00,4.326200044231493513e-01
3.823521728468053027e+01,2.809530088657455682e+00,4.515955212637910998e-01
3.838524543443787707e+01,2.739240397457729070e+00,4.731312871896888317e-01
3.853424072800340383e+01,2.666786600590895784e+00,4.976091725100669771e-01
3.868210624344202841e+01,2.592054580361801364e+00,5.255151779962998759e-01
3.882873298728775069e+01,2.514919232641251945e+00,5.573975220487621396e-01
3.897399520417214092e+01,2.435244510025773579e+00,5.939645045223775899e-01
3.911774742842465002e+01,2.352882365213373905e+00,6.360310569812568371e-01
3.925982696548456374e+01,2.267667934848075717e+00,6.846700346079469535e-01
3.940004419255711809e+01,2.179420957098995082e+00,7.411469672952977206e-01
3.953817602416880561e+01,2.087945262446532002e+00,8.071557006019117742e-01
3.967396310882967470e+01,1.993025110206241957e+00,8.847540515729455102e-01
3.980710068610974872e+01,1.894424623839881194e+00,9.767678193590767499e-01
3.993722882275143604e+01,1.791886965231974882e+00,1.086763892852871116e+00
4.006392032801536374e+01,1.685134463269129190e+00,1.219754672175545007e+00
4.018666602294792511e+01,1.573870350945647090e+00,1.382365264619080936e+00
4.030485727340335700e+01,1.457782986060818242e+00,1.584351632973244772e+00
4.041776523168717006e+01,1.336554691516874893e+00,1.839120369431493929e+00
4.052451784377823429e+01,1.209877387504208368e+00,2.169576181302979911e+00
4.062407706076265157e+01,1.077477885474446007e+00,2.598056194753784798e+00
4.071522035284586138e+01,9.391573507369173068e-01,3.229217902429634801e+00
4.079653545195925801e+01,7.948483858839457961e-01,3.913454485691918894e+00
4.086644229348441826e+01,6.446905255873133234e-01,5.820825347785325121e+00
4.092326040478226190e+01,4.891177166805458221e-01,6.626507919372100375e+00
4.096533838360647195e+01,3.289380250300039110e-01,1.711949900007257241e+01
4.099124642577071853e+01,1.653706036459588469e-01,1.866018502029719883e+01
4.099999999999997868e+01,-3.241766320688160509e-17,1.507756959453434717e+02
