x,y,stress_shear_1,stress_shear_10,stress_shear_20,stress_shear_30,stress_shear_40,stress_shear_50,stress_shear_60,stress_shear_70,stress_shear_80,stress_shear_90,stress_shear_100,stress_shear_1000,stress_shear_10000
3.952164570954361977e+01,1.095150584360890411e+00,1.297144157781438000e-07,1.297144157775747315e-06,2.594288315552890116e-06,3.891432473347023552e-06,5.188576631103880338e-06,6.485720788913184557e-06,7.782864946699176735e-06,9.080009104411932751e-06,1.037715326220829092e-05,1.167429742003769692e-05,1.297144157781103782e-05,1.297144157779129517e-04,1.297144157783885858e-03
3.967647619362183065e+01,1.042592717138663749e+00,1.156425718685869091e-07,1.156425718681730621e-06,2.312851437364481069e-06,3.469277156059594387e-06,4.625702874727574698e-06,5.782128593433699444e-06,6.938554312122927577e-06,8.094980030758793481e-06,9.251405749455562748e-06,1.040783146817625053e-05,1.156425718685627396e-05,1.156425718684193335e-04,1.156425718687648010e-03
3.983684225972491078e+01,1.010693923282735884e+00,1.069818572677067834e-07,1.069818572674909012e-06,2.139637145350334290e-06,3.209455718032247417e-06,4.279274290699910485e-06,5.349092863387428006e-06,6.418911436066783517e-06,7.488730008717311955e-06,8.558548581400086938e-06,9.628367154095442902e-06,1.069818572676935707e-05,1.069818572676148034e-04,1.069818572677982233e-03
3.999999999999997868e+01,9.999999999999991118e-01,1.043119787225497172e-07,1.043119787225575363e-06,2.086239574451135480e-06,3.129359361676492521e-06,4.172479148902298913e-06,5.215598936127405655e-06,6.258718723352935067e-06,7.301838510579216645e-06,8.344958297804589355e-06,9.388078085029296298e-06,1.043119787225495700e-05,1.043119787225540491e-04,1.043119787225459637e-03
4.016315774027504659e+01,1.010693923282736550e+00,1.077402497863093676e-07,1.077402497865390167e-06,2.154804995730224681e-06,3.232207493588245027e-06,4.309609991461209998e-06,5.387012489313023710e-06,6.464414987174415670e-06,7.541817485065077700e-06,8.619219982922215014e-06,9.696622480765731191e-06,1.077402497863217147e-05,1.077402497864040124e-04,1.077402497862098426e-03
4.032352380637813383e+01,1.042592717138664415e+00,1.168920649647559215e-07,1.168920649651778075e-06,2.337841299302527428e-06,3.506761948940737305e-06,4.675682598606463472e-06,5.844603248233309132e-06,7.013523897877672280e-06,8.182444547576014297e-06,9.351365197212549167e-06,1.052028584682424903e-05,1.168920649647790752e-05,1.168920649649293693e-04,1.168920649645732767e-03
4.047835429045633759e+01,1.095150584360891743e+00,1.310975244858682572e-07,1.310975244864413438e-06,2.621950489727436047e-06,3.932925734573407037e-06,5.243900979456770296e-06,6.554876224287299027e-06,7.865851469141628538e-06,9.176826714069383946e-06,1.048780195891304931e-05,1.179877720372305698e-05,1.310975244858996493e-05,1.310975244861030625e-04,1.310975244856200450e-03
4.062499999999997868e+01,1.167468245269452698e+00,1.505300909839730228e-07,1.505300909846572824e-06,3.010601819691465559e-06,4.515902729515949246e-06,6.021203639385234201e-06,7.526504549191303392e-06,9.031805459025796468e-06,1.053710636894809806e-05,1.204240727876980263e-05,1.354770818855120877e-05,1.505300909840100264e-05,1.505300909842538601e-04,1.505300909836756280e-03
4.076095178626088256e+01,1.258308324635956987e+00,1.753152839477719780e-07,1.753152839485345988e-06,3.506305678968826810e-06,5.259458518429540444e-06,7.012611357940188789e-06,8.765764197380328417e-06,1.051891703685224533e-05,1.227206987642233676e-05,1.402522271587974061e-05,1.577837555529226188e-05,1.753152839478124312e-05,1.753152839480845524e-04,1.753152839474386932e-03
4.088388347648315602e+01,1.366116523516816006e+00,2.064738866459541911e-07,2.064738866467722343e-06,4.129477732933439759e-06,6.194216599374775332e-06,8.258955465869620516e-06,1.032369433228879855e-05,1.238843319874218995e-05,1.445317206530081841e-05,1.651791093173852275e-05,1.858264979812804786e-05,2.064738866459977243e-05,2.064738866462900659e-04,2.064738866455965560e-03
4.099169167536401659e+01,1.489048213739099458e+00,2.457878216911346965e-07,2.457878216919898927e-06,4.915756433837703142e-06,7.373634650729982442e-06,9.831512867678252315e-06,1.228939108454735595e-05,1.474726930145230262e-05,1.720514751846733309e-05,1.966302573535576940e-05,2.212090395219395633e-05,2.457878216911795448e-05,2.457878216914857099e-04,2.457878216907596631e-03
4.108253175473052465e+01,1.625000000000000000e+00,2.961402213142058241e-07,2.961402213150841760e-06,5.922804426299537986e-06,8.884206639422051577e-06,1.184560885260202365e-05,1.480701106570065345e-05,1.776841327883616815e-05,2.072981549208477361e-05,2.369121770520325108e-05,2.665261991827001551e-05,2.961402213142518645e-05,2.961402213145670624e-04,2.961402213138203832e-03
4.115484941563908450e+01,1.771645709543637537e+00,3.625403659346020354e-07,3.625403659354921082e-06,7.250807318707681383e-06,1.087621097803388043e-05,1.450161463741833755e-05,1.812701829672033432e-05,2.175242195605971743e-05,2.537782561551377524e-05,2.900322927483587549e-05,3.262863293410553085e-05,3.625403659346477180e-05,3.625403659349692382e-04,3.625403659342118362e-03
4.120740728286131116e+01,1.926476193621848632e+00,4.562851088331983123e-07,4.562851088340867652e-06,9.125702176679558429e-06,1.368855326499179044e-05,1.825140435336208825e-05,2.281425544165002227e-05,2.737710652997551712e-05,3.193995761841531738e-05,3.650280870672343789e-05,4.106565979497890005e-05,4.562851088332416804e-05,4.562851088335637562e-04,4.562851088328061591e-03
4.123930607671723436e+01,2.086842259724933868e+00,5.923729264711015963e-07,5.923729264719295286e-06,1.184745852943985435e-05,1.777118779412942894e-05,2.369491705888204311e-05,2.961864632355049948e-05,3.554237558825578823e-05,4.146610485307352907e-05,4.738983411776096915e-05,5.331356338239405681e-05,5.923729264711648950e-05,5.923729264715358548e-04,5.923729264707344559e-03
4.124999999999997158e+01,2.541666666666664298e+00,1.449897403916368823e-06,1.449897403916882803e-05,2.899794807833644311e-05,4.349692211748906062e-05,5.799589615667451252e-05,7.249487019581242215e-05,8.699384423497345917e-05,1.014928182741989656e-04,1.159917923133488353e-04,1.304907663524666262e-04,1.449897403916386408e-04,1.449897403916593002e-03,1.449897403916134905e-02
4.124999999999997158e+01,2.687499999999997780e+00,1.879334918968611167e-06,1.879334918968953453e-05,3.758669837937831689e-05,5.638004756905718557e-05,7.517339675875762310e-05,9.396674594842591404e-05,1.127600951381111321e-04,1.315534443278384849e-04,1.503467935175154088e-04,1.691401427071687784e-04,1.879334918968610980e-04,1.879334918968767268e-03,1.879334918968444956e-02
4.124999999999997158e+01,3.124999999999997780e+00,4.211380934285638682e-06,4.211380934285465210e-05,8.422761868570979209e-05,1.263414280285713289e-04,1.684552373714190963e-04,2.105690467142821239e-04,2.526828560571436335e-04,2.947966653999776316e-04,3.369104747428391684e-04,3.790242840857036325e-04,4.211380934285588809e-04,4.211380934285610493e-03,4.211380934285677280e-02
4.124999999999997158e+01,3.270833333333331261e+00,5.549544798021297858e-06,5.549544798020938208e-05,1.109908959604198213e-04,1.664863439406410550e-04,2.219817919208379078e-04,2.774772399010648743e-04,3.329726878812847663e-04,3.884681358614572246e-04,4.439635838416778214e-04,4.994590318219087723e-04,5.549544798021205328e-04,5.549544798021186463e-03,5.549544798021383007e-02
4.124999999999997158e+01,3.708333333333330817e+00,1.278980299936428378e-05,1.278980299936347876e-04,2.557960599872721231e-04,3.836940899809343410e-04,5.115921199745404515e-04,6.394901499682147583e-04,7.673881799618752957e-04,8.952862099554214498e-04,1.023184239949083722e-03,1.151082269942769847e-03,1.278980299936408917e-03,1.278980299936408049e-02,1.278980299936451070e-01
4.124999999999997158e+01,3.854166666666664742e+00,1.690992805300320739e-05,1.690992805300224448e-04,3.381985610600479254e-04,5.072978415901042244e-04,6.763971221200917308e-04,8.454964026501619618e-04,1.014595683180214737e-03,1.183694963710132204e-03,1.352794244240187798e-03,1.521893524770271148e-03,1.690992805300297903e-03,1.690992805300297469e-02,1.690992805300347290e-01
4.124999999999997868e+01,2.249999999999998668e+00,8.508453107522912594e-07,8.508453107531098320e-06,1.701690621506016037e-05,2.552535932256502608e-05,3.403381243012305158e-05,4.254226553760531167e-05,5.105071864512266604e-05,5.955917175274463236e-05,6.806762486024561527e-05,7.657607796769744994e-05,8.508453107523280884e-05,8.508453107526324239e-04,8.508453107519287767e-03
4.124999999999997868e+01,2.395833333333332149e+00,1.123812311155065072e-06,1.123812311155735075e-05,2.247624622311308537e-05,3.371436933464902144e-05,4.495249244622832559e-05,5.619061555774551852e-05,6.742873866929205266e-05,7.866686178092359503e-05,8.990498489245629882e-05,1.011431080039480604e-04,1.123812311155090348e-04,1.123812311155347222e-03,1.123812311154762968e-02
4.124999999999997868e+01,3.999999999999996447e+00,2.301414722976939870e-05,2.301414722976838768e-04,4.602829445953704642e-04,6.904244168930915833e-04,9.205658891907357241e-04,1.150707361488469745e-03,1.380848833786189889e-03,1.610990306083748486e-03,1.841131778381476219e-03,2.071273250679217179e-03,2.301414722976912169e-03,2.301414722976915725e-02,2.301414722976965199e-01
4.124999999999997868e+01,3.562499999999998668e+00,9.666803059868741248e-06,9.666803059868065654e-05,1.933360611973634544e-04,2.900040917960667979e-04,3.866721223947240356e-04,4.833401529934382482e-04,5.800081835921381494e-04,6.766762141907478991e-04,7.733442447894508902e-04,8.700122753881757822e-04,9.666803059868589324e-04,9.666803059868540535e-03,9.666803059868922521e-02
4.124999999999997868e+01,2.833333333333332149e+00,2.447301683079467487e-06,2.447301683079634692e-05,4.894603366159240923e-05,7.341905049238396533e-05,9.789206732318531990e-05,1.223650841539706689e-04,1.468381009847661959e-04,1.713111178155811030e-04,1.957841346463706940e-04,2.202571514771472746e-04,2.447301683079454037e-04,2.447301683079561915e-03,2.447301683079374651e-02
4.124999999999997868e+01,2.979166666666665186e+00,3.203890263257580898e-06,3.203890263257578019e-05,6.407780526515175011e-05,9.611670789772824180e-05,1.281556105303029852e-04,1.601945131628777557e-04,1.922334157954563210e-04,2.242723184280314439e-04,2.563112210606068378e-04,2.883501236931771089e-04,3.203890263257553488e-04,3.203890263257613228e-03,3.203890263257557630e-02
4.124999999999997868e+01,3.416666666666665630e+00,7.323389833859494407e-06,7.323389833858980427e-05,1.464677966771814788e-04,2.197016950157879662e-04,2.929355933543607350e-04,3.661694916929758418e-04,4.394033900315791850e-04,5.126372883701139525e-04,5.858711867087234215e-04,6.591050850473459009e-04,7.323389833859397574e-04,7.323389833859369168e-03,7.323389833859650366e-02
4.126069392328271590e+01,4.163157740275061691e+00,3.490765468886182840e-05,3.490765468886047993e-04,6.981530937772145859e-04,1.047229640665869313e-03,1.396306187554421799e-03,1.745382734443090512e-03,2.094459281331749901e-03,2.443535828220199605e-03,2.792612375108851838e-03,3.141688921997518383e-03,3.490765468886138957e-03,3.490765468886160988e-02,3.490765468886213307e-01
4.129259271713863910e+01,4.323523806378147150e+00,4.952728368181869261e-05,4.952728368181706902e-04,9.905456736363461509e-04,1.485818510454577990e-03,1.981091347272684496e-03,2.476364184090930429e-03,2.971637020909165521e-03,3.466909857727151247e-03,3.962182694545380267e-03,4.457455531363621430e-03,4.952728368181815756e-03,4.952728368181849583e-02,4.952728368181895657e-01
4.134515058436086576e+01,4.478354290456358022e+00,6.706754455102239795e-05,6.706754455102060088e-04,1.341350891020415921e-03,2.012026336530697498e-03,2.682701782040820999e-03,3.353377227551102794e-03,4.024052673061401936e-03,4.694728118571390128e-03,5.365403564081656744e-03,6.036079009591911217e-03,6.706754455102142271e-03,6.706754455102217904e-02,6.706754455102261758e-01
4.141746824526943271e+01,4.624999999999996447e+00,8.685337740474034307e-05,8.685337740473806625e-04,1.737067548094770866e-03,2.605601322142231217e-03,3.474135096189525252e-03,4.342668870237022249e-03,5.211202644284480649e-03,6.079736418331639809e-03,6.948270192379066117e-03,7.816803966426574823e-03,8.685337740473980314e-03,8.685337740474044499e-02,8.685337740474048385e-01
4.150830832463593367e+01,4.760951786260897656e+00,1.085283860824131388e-04,1.085283860824110816e-03,2.170567721648230305e-03,3.255851582472443686e-03,4.341135443296456273e-03,5.426419304120659245e-03,6.511703164944903852e-03,7.596987025768707838e-03,8.682270886592905607e-03,9.767554747417056538e-03,1.085283860824124737e-02,1.085283860824131363e-01,1.085283860824131086e+00
4.161611652351678714e+01,4.883883476483179109e+00,1.287746796672424468e-04,1.287746796672402513e-03,2.575493593344814567e-03,3.863240390017311406e-03,5.150987186689607450e-03,6.438733983362083906e-03,7.726480780034636689e-03,9.014227576706760128e-03,1.030197437337925480e-02,1.158972117005164539e-02,1.287746796672410016e-02,1.287746796672425698e-01,1.287746796672422533e+00
4.173904821373906771e+01,4.991691675364038794e+00,1.479976136082781742e-04,1.479976136082758811e-03,2.959952272165526730e-03,4.439928408248394395e-03,5.919904544331041317e-03,7.399880680413877324e-03,8.879856816496800934e-03,1.035983295257922321e-02,1.183980908866208610e-02,1.331978522474483277e-02,1.479976136082768005e-02,1.479976136082781502e-01,1.479976136082779670e+00
4.187499999999997868e+01,5.082531754730544193e+00,1.655802289190810622e-04,1.655802289190784872e-03,3.311604578381582321e-03,4.967406867572487540e-03,6.623209156763146428e-03,8.279011445954007412e-03,9.934813735144999366e-03,1.159061602433545356e-02,1.324641831352633969e-02,1.490222060271705583e-02,1.655802289190794890e-02,1.655802289190816678e-01,1.655802289190806631e+00
4.202164570954361267e+01,5.154849415639104038e+00,1.836395379616299493e-04,1.836395379616276996e-03,3.672790759232562232e-03,5.509186138848955888e-03,7.345581518465107117e-03,9.181976898081459573e-03,1.101837227769794127e-02,1.285476765731391469e-02,1.469116303693026801e-02,1.652755841654648256e-02,1.836395379616281853e-02,1.836395379616314050e-01,1.836395379616300172e+00
4.217647619362181644e+01,5.207407282861330700e+00,1.916744665912735067e-04,1.916744665912711431e-03,3.833489331825434138e-03,5.750233997738254423e-03,7.666978663650850928e-03,9.583723329563621773e-03,1.150046799547652793e-02,1.341721266138890672e-02,1.533395732730172788e-02,1.725070199321435474e-02,1.916744665912718110e-02,1.916744665912741841e-01,1.916744665912733625e+00
4.233684225972490367e+01,5.239306076717259231e+00,1.984723488718974555e-04,1.984723488718951896e-03,3.969446977437911597e-03,5.954170466156984490e-03,7.938893954875805847e-03,9.923617443594818024e-03,1.190834093231398459e-02,1.389306442103260472e-02,1.587778790975166721e-02,1.786251139847051458e-02,1.984723488718956319e-02,1.984723488718989626e-01,1.984723488718975304e+00
4.249999999999997158e+01,5.249999999999997335e+00,1.965130169363477443e-04,1.965130169363450176e-03,3.930260338726911627e-03,5.895390508090482366e-03,7.860520677453811111e-03,9.825650846817315931e-03,1.179078101618098035e-02,1.375591118554414689e-02,1.572104135490767080e-02,1.768617152427100908e-02,1.965130169363456594e-02,1.965130169363484003e-01,1.965130169363471513e+00
4.266315774027503949e+01,5.239306076717261007e+00,1.993545324616023456e-04,1.993545324616000092e-03,3.987090649232011459e-03,5.980635973848119971e-03,7.974181298463993428e-03,9.967726623080043827e-03,1.196127194769624688e-02,1.395481727231196768e-02,1.594836259692803196e-02,1.794190792154392103e-02,1.993545324616002867e-02,1.993545324616032566e-01,1.993545324616018632e+00
4.282352380637812672e+01,5.207407282861334252e+00,1.915868756696206549e-04,1.915868756696183619e-03,3.831737513392380681e-03,5.747606270088665564e-03,7.663475026784737076e-03,9.579343783480950836e-03,1.149521254017733980e-02,1.341108129687329682e-02,1.532695005356951058e-02,1.724281881026557342e-02,1.915868756696184269e-02,1.915868756696213759e-01,1.915868756696201380e+00
4.297835429045633049e+01,5.154849415639108479e+00,1.826004041413723249e-04,1.826004041413701890e-03,3.652008082827407683e-03,5.478012124241210187e-03,7.304016165654794550e-03,9.130020207068541976e-03,1.095602424848241864e-02,1.278202828989593448e-02,1.460803233130964288e-02,1.643403637272322290e-02,1.826004041413702150e-02,1.826004041413734347e-01,1.826004041413716417e+00
4.312499999999997158e+01,5.082531754730549522e+00,1.646061468449297731e-04,1.646061468449276210e-03,3.292122936898559359e-03,4.938184405347930545e-03,6.584245873797111778e-03,8.230307342246404034e-03,9.876368810695869763e-03,1.152243027914498161e-02,1.316849174759425131e-02,1.481455321604341173e-02,1.646061468449278378e-02,1.646061468449306342e-01,1.646061468449289578e+00
4.326095178626087545e+01,4.991691675364045899e+00,1.485080865579159947e-04,1.485080865579143034e-03,2.970161731158294741e-03,4.455242596737508248e-03,5.940323462316573003e-03,7.425404327895718422e-03,8.910485193475037313e-03,1.039556605905403788e-02,1.188064692463317203e-02,1.336572779021218821e-02,1.485080865579140041e-02,1.485080865579166964e-01,1.485080865579154530e+00
4.338388347648314181e+01,4.883883476483184438e+00,1.290172230513595699e-04,1.290172230513582418e-03,2.580344461027167871e-03,3.870516691540817726e-03,5.160688922054326201e-03,6.450861152567905800e-03,7.741033383081638922e-03,9.031205613595114437e-03,1.032137784410869230e-02,1.161155007462214873e-02,1.290172230513580987e-02,1.290172230513606522e-01,1.290172230513590090e+00
4.349169167536400238e+01,4.760951786260901208e+00,1.094651877071857286e-04,1.094651877071842758e-03,2.189303754143691154e-03,3.283955631215573160e-03,4.378607508287364093e-03,5.473259385359212706e-03,6.567911262431154994e-03,7.662563139502920340e-03,8.757215016574773289e-03,9.851866893646477052e-03,1.094651877071842194e-02,1.094651877071862595e-01,1.094651877071847190e+00
4.358253175473052465e+01,4.625000000000000888e+00,8.691637093767717328e-05,8.691637093767609450e-04,1.738327418753532298e-03,2.607491128130304519e-03,3.476654837507051586e-03,4.345818546883826843e-03,5.214982256260622048e-03,6.084145965637421591e-03,6.953309675014159551e-03,7.822473384390881898e-03,8.691637093767646746e-03,8.691637093767846933e-02,8.691637093767659028e-01
4.365484941563908450e+01,4.478354290456362463e+00,6.649741260137561586e-05,6.649741260137399497e-04,1.329948252027478815e-03,1.994922378041232534e-03,2.659896504054958932e-03,3.324870630068713952e-03,3.989844756082487620e-03,4.654818882096204043e-03,5.319793008109920465e-03,5.984767134123657704e-03,6.649741260137405352e-03,6.649741260137499721e-02,6.649741260137393972e-01
4.370740728286131116e+01,4.323523806378150702e+00,4.912999152800760414e-05,4.912999152800645759e-04,9.825998305601352234e-04,1.473899745840195896e-03,1.965199661120263508e-03,2.456499576400333722e-03,2.947799491680409140e-03,3.439099406960505808e-03,3.930399322240540894e-03,4.421699237520611107e-03,4.912999152800660504e-03,4.912999152800754527e-02,4.912999152800645031e-01
4.373930607671724147e+01,4.163157740275063468e+00,3.468227828269384254e-05,3.468227828269285456e-04,6.936455656538583923e-04,1.040468348480782547e-03,1.387291131307717001e-03,1.734113914134647987e-03,2.080936696961580706e-03,2.427759479788535544e-03,2.774582262615441376e-03,3.121405045442376264e-03,3.468227828269285565e-03,3.468227828269356688e-02,3.468227828269267454e-01
4.374999999999997868e+01,2.395833333333331705e+00,1.136487735962537666e-06,1.136487735962874997e-05,2.272975471925772016e-05,3.409463207890592139e-05,4.545950943851415283e-05,5.682438679814782236e-05,6.818926415780193588e-05,7.955414151737095986e-05,9.091901887702569002e-05,1.022838962366375400e-04,1.136487735962944792e-04,1.136487735962801162e-03,1.136487735963299418e-02
4.374999999999997868e+01,2.249999999999998668e+00,8.667356151933070197e-07,8.667356151937208165e-06,1.733471230387460607e-05,2.600206845583502124e-05,3.466942460774778912e-05,4.333678075969067071e-05,5.200413691165794685e-05,6.067149306352383653e-05,6.933884921549223076e-05,7.800620536740927446e-05,8.667356151938033853e-05,8.667356151936264977e-04,8.667356151942248038e-03
4.374999999999997868e+01,3.708333333333331705e+00,1.277766142085219550e-05,1.277766142085170456e-04,2.555532284170339286e-04,3.833298426255419482e-04,5.111064568340680739e-04,6.388830710425847130e-04,7.666596852510935457e-04,8.944362994596437950e-04,1.022212913668138316e-03,1.149989527876671110e-03,1.277766142085167258e-03,1.277766142085196878e-02,1.277766142085144663e-01
4.374999999999997868e+01,3.854166666666664298e+00,1.689834806822293901e-05,1.689834806822232373e-04,3.379669613644469624e-04,5.069504420466604960e-04,6.759339227288946837e-04,8.449174034111174873e-04,1.013900884093333352e-03,1.182884364775592043e-03,1.351867845457794355e-03,1.520851326140028542e-03,1.689834806822231288e-03,1.689834806822273355e-02,1.689834806822207991e-01
4.374999999999997868e+01,2.687499999999998668e+00,1.889536303900271880e-06,1.889536303900437729e-05,3.779072607800891044e-05,5.668608911702452277e-05,7.558145215601707548e-05,9.447681519502435302e-05,1.133721782340439769e-04,1.322675412730141341e-04,1.511629043120327144e-04,1.700582673510276862e-04,1.889536303900475947e-04,1.889536303900417888e-03,1.889536303900679615e-02
4.374999999999997868e+01,2.541666666666665630e+00,1.460850988255530086e-06,1.460850988255783137e-05,2.921701976511587281e-05,4.382552964768919303e-05,5.843403953023077661e-05,7.304254941279258735e-05,8.765105929537060690e-05,1.022595691778816363e-04,1.168680790604597101e-04,1.314765889430042820e-04,1.460850988255842260e-04,1.460850988255741646e-03,1.460850988256121898e-02
4.374999999999997868e+01,3.124999999999998224e+00,4.218655927051335120e-06,4.218655927051227886e-05,8.437311854102467969e-05,1.265596778115363012e-04,1.687462370820493052e-04,2.109327963525615772e-04,2.531193556230747167e-04,2.953059148935913256e-04,3.374924741641002908e-04,3.796790334346124003e-04,4.218655927051226666e-04,4.218655927051310692e-03,4.218655927051195853e-02
4.374999999999997868e+01,3.270833333333331705e+00,5.554797238986545299e-06,5.554797238986345568e-05,1.110959447797271553e-04,1.666439171695863284e-04,2.221918895594539854e-04,2.777398619493171429e-04,3.332878343391774273e-04,3.888358067290547879e-04,4.443837791189086213e-04,4.999317515087773082e-04,5.554797238986333100e-04,5.554797238986473179e-03,5.554797238986233093e-02
4.374999999999997868e+01,3.416666666666665186e+00,7.325122194817501363e-06,7.325122194817187114e-05,1.465024438963441489e-04,2.197536658445099214e-04,2.930048877926883519e-04,3.662561097408593286e-04,4.395073316890254263e-04,5.127585536372204723e-04,5.860097755853793059e-04,6.592609975335583057e-04,7.325122194817186572e-04,7.325122194817365248e-03,7.325122194817024202e-02
4.374999999999997868e+01,3.562499999999998668e+00,9.663064819654274755e-06,9.663064819653888508e-05,1.932612963930782580e-04,2.898919445896073989e-04,3.865225927861561908e-04,4.831532409826942492e-04,5.797838891792245555e-04,6.764145373757937847e-04,7.730451855723157427e-04,8.696758337688632878e-04,9.663064819653851374e-04,9.663064819654119605e-03,9.663064819653670312e-02
4.374999999999997868e+01,2.833333333333331705e+00,2.456838939088757867e-06,2.456838939088830712e-05,4.913677878177678365e-05,7.370516817267209065e-05,9.827355756355291678e-05,1.228419469544432974e-04,1.474103363453411997e-04,1.719787257362091239e-04,1.965471151271057522e-04,2.211155045179881505e-04,2.456838939088856191e-04,2.456838939088847734e-03,2.456838939088978185e-02
4.374999999999997868e+01,2.979166666666665186e+00,3.212587628296169273e-06,3.212587628296143015e-05,6.425175256592296873e-05,9.637762884888744820e-05,1.285035051318458019e-04,1.606293814148080452e-04,1.927552576977744085e-04,2.248811339807277071e-04,2.570070102636917665e-04,2.891328865466514077e-04,3.212587628296153315e-04,3.212587628296195274e-03,3.212587628296201953e-02
4.374999999999997868e+01,3.999999999999996447e+00,2.293325706580805830e-05,2.293325706580738338e-04,4.586651413161485892e-04,6.879977119742138308e-04,9.173302826322962027e-04,1.146662853290369901e-03,1.375995423948442407e-03,1.605327994606547222e-03,1.834660565264598694e-03,2.063993135922683343e-03,2.293325706580735465e-03,2.293325706580784037e-02,2.293325706580712220e-01
4.376069392328271590e+01,2.086842259724932980e+00,6.099070348566723683e-07,6.099070348571179924e-06,1.219814069714253095e-05,1.829721104573827313e-05,2.439628139428356434e-05,3.049535174286077175e-05,3.659442209146376623e-05,4.269349243995920447e-05,4.879256278856354404e-05,5.489163313711344311e-05,6.099070348572033733e-05,6.099070348570102091e-04,6.099070348576557214e-03
4.379259271713864621e+01,1.926476193621845523e+00,4.686742831735657323e-07,4.686742831740211502e-06,9.373485663480580552e-06,1.406022849524565925e-05,1.874697132695963983e-05,2.343371415870592117e-05,2.812045699047824369e-05,3.280719982214174959e-05,3.749394265391562048e-05,4.218068548563422418e-05,4.686742831741063617e-05,4.686742831739068821e-04,4.686742831745636592e-03
4.384515058436087287e+01,1.771645709543634428e+00,3.732930800555773044e-07,3.732930800560341728e-06,7.465861601120828299e-06,1.119879240170605459e-05,1.493172320224018276e-05,1.866465400280656765e-05,2.239758480339904792e-05,2.613051560388271835e-05,2.986344640447670295e-05,3.359637720501537292e-05,3.732930800561203076e-05,3.732930800559197573e-04,3.732930800565762309e-03
4.391746824526943271e+01,1.624999999999996003e+00,3.054503841123939024e-07,3.054503841128472450e-06,6.109007682257116001e-06,9.163511523410041869e-06,1.221801536451272428e-05,1.527251920564710267e-05,1.832702304680718173e-05,2.138152688786002981e-05,2.443603072902181988e-05,2.749053457012879336e-05,3.054503841129313469e-05,3.054503841127322061e-04,3.054503841133803313e-03
4.400830832463593367e+01,1.489048213739095239e+00,2.539530211935983478e-07,2.539530211940414096e-06,5.079060423880986586e-06,7.618590635845396702e-06,1.015812084776051289e-05,1.269765105970675415e-05,1.523718127167817431e-05,1.777671148354456238e-05,2.031624169551754278e-05,2.285577190743696358e-05,2.539530211941246814e-05,2.539530211939292743e-04,2.539530211945648878e-03
4.411611652351679425e+01,1.366116523516812897e+00,2.139225428674972720e-07,2.139225428679251930e-06,4.278450857358652939e-06,6.417676286060999222e-06,8.556901714715918437e-06,1.069612714340077349e-05,1.283535257210977576e-05,1.497457800071776427e-05,1.711380342942841147e-05,1.925302885808743880e-05,2.139225428680056103e-05,2.139225428678162815e-04,2.139225428684293166e-03
4.423904821373908192e+01,1.258308324635954101e+00,1.817662634259559705e-07,1.817662634263609952e-06,3.635325268527369829e-06,5.452987902812820949e-06,7.270650537053415745e-06,9.088313171322330241e-06,1.090597580561411886e-05,1.272363843981030965e-05,1.454130107410363140e-05,1.635896370834809968e-05,1.817662634264370503e-05,1.817662634262577842e-04,1.817662634268372686e-03
4.437499999999997868e+01,1.167468245269450478e+00,1.559356602034574843e-07,1.559356602038290300e-06,3.118713204076708926e-06,4.678069806135000215e-06,6.237426408152200666e-06,7.796783010195367758e-06,9.356139612259420989e-06,1.091549621423597741e-05,1.247485281630145366e-05,1.403420941832229974e-05,1.559356602038984444e-05,1.559356602037343504e-04,1.559356602042649914e-03
4.452164570954361977e+01,1.095150584360890411e+00,1.355102242030542246e-07,1.355102242033768912e-06,2.710204484067664031e-06,4.065306726118837776e-06,5.420408968134269272e-06,6.775511210172247937e-06,8.130613452228524209e-06,9.485715694208576832e-06,1.084081793626603641e-05,1.219592017828447487e-05,1.355102242034374540e-05,1.355102242032946104e-04,1.355102242037563342e-03
4.467647619362181644e+01,1.042592717138663527e+00,1.200971243562513306e-07,1.200971243565040852e-06,2.401942487130187160e-06,3.602913730708933428e-06,4.803884974259529827e-06,6.004856217827928741e-06,7.205827461410678088e-06,8.406798704933453266e-06,9.607769948517053880e-06,1.080874119207018333e-05,1.200971243565530352e-05,1.200971243564387739e-04,1.200971243568038681e-03
4.483684225972490367e+01,1.010693923282735884e+00,1.097892505161876335e-07,1.097892505163513279e-06,2.195785010327088815e-06,3.293677515499461211e-06,4.391570020653642305e-06,5.489462525819320600e-06,6.587355030994195979e-06,7.685247536130473760e-06,8.783140041305947991e-06,9.881032546461713460e-06,1.097892505163819735e-05,1.097892505163100367e-04,1.097892505165437528e-03
4.499999999999997868e+01,9.999999999999991118e-01,1.050716767391468955e-07,1.050716767392003565e-06,2.101433534784040165e-06,3.152150302179061497e-06,4.202867069567883819e-06,5.253583836960641455e-06,6.304300604356569536e-06,7.355017371739300844e-06,8.405734139135345815e-06,9.456450906524770377e-06,1.050716767392111859e-05,1.050716767391877434e-04,1.050716767392666272e-03
4.516315774027504659e+01,1.010693923282736550e+00,1.061760045024084327e-07,1.061760045023462128e-06,2.123520090046908163e-06,3.185280135067191589e-06,4.247040180094007756e-06,5.308800225116713696e-06,6.370560270136107736e-06,7.432320315169436316e-06,8.494080360188479686e-06,9.555840405214804150e-06,1.061760045023352734e-05,1.061760045023637540e-04,1.061760045022767766e-03
