x,y,stress,height,length,velocity
27.691401353400018,4.9188566733305485,2.1695999184470014,5.0,15.0,11000
27.857716479024614,4.908421974587385,2.171303083546797,5.0,15.0,11000
28.02398975409154,4.89734038894978,2.173100218777769,5.0,15.0,11000
28.19021838143513,4.885608192308338,2.174987348521192,5.0,15.0,11000
28.35639951205384,4.873221411340009,2.176964213787009,5.0,15.0,11000
28.5225302283326,4.8601758174700125,2.179029771347172,5.0,15.0,11000
28.688607523670168,4.84646692087618,2.181184174358557,5.0,15.0,11000
28.854628314008654,4.832089961460689,2.183427718434907,5.0,15.0,11000
29.02058943842609,4.81703989981418,2.185760969611533,5.0,15.0,11000
29.18648764285482,4.80131140900557,2.1881851985147636,5.0,15.0,11000
29.352319567934725,4.78489886551165,2.1907020817394405,5.0,15.0,11000
29.518085159455527,4.76779597918166,2.193314793247769,5.0,15.0,11000
29.68377743311199,4.749996829906199,2.196026973322884,5.0,15.0,11000
29.854882239058984,4.730869293444085,2.1989389892481537,5.0,15.0,11000
30.025900621011903,4.710983890485341,2.2019640651470405,5.0,15.0,11000
30.191347133211305,4.691006939317192,2.205008710809212,5.0,15.0,11000
30.356704458236887,4.670304740795886,2.2081776271219637,5.0,15.0,11000
30.521962261545795,4.648870027365834,2.2114781526814524,5.0,15.0,11000
30.687122161701684,4.626693582028832,2.21492125629564,5.0,15.0,11000
30.85217958289116,4.603766503027608,2.2185198059696956,5.0,15.0,11000
31.017129653906053,4.580079459864863,2.22228770390884,5.0,15.0,11000
31.181967297920927,4.555622659325456,2.226242130632769,5.0,15.0,11000
31.34668731444126,4.530385808107416,2.230401724724505,5.0,15.0,11000
31.51128423707472,4.504358106742868,2.2347887352014406,5.0,15.0,11000
31.67575230101317,4.477528227040711,2.2394278259942144,5.0,15.0,11000
31.840085456489444,4.449884279992522,2.2443477158576868,5.0,15.0,11000
32.00427742375856,4.421413773029636,2.249580319691152,5.0,15.0,11000
32.17029875061865,4.391744981298891,2.2552325165992495,5.0,15.0,11000
32.336161446216565,4.361201863337995,2.2612862668918834,5.0,15.0,11000
32.499884692095364,4.330149209711332,2.267708876581678,5.0,15.0,11000
32.66343788974595,4.29821306164945,2.274623745732221,5.0,15.0,11000
32.82681286999905,4.265377413261033,2.2820905694653386,5.0,15.0,11000
32.99000099682432,4.231625430687175,2.290176658386834,5.0,15.0,11000
33.15299315833997,4.196939394898529,2.298957396429008,5.0,15.0,11000
33.31577965374996,4.161300661388849,2.3085183438010617,5.0,15.0,11000
33.47835019796824,4.124689589945072,2.318954938963795,5.0,15.0,11000
33.64069390352957,4.087085471546067,2.330375575670844,5.0,15.0,11000
33.80279918320905,4.0484664660432905,2.342899916407267,5.0,15.0,11000
33.964653661633825,4.008809531338513,2.3566667782984783,5.0,15.0,11000
34.12626172686559,3.9680858370636702,2.371830802371562,5.0,15.0,11000
34.28759164767849,3.926273910549744,2.388565864045316,5.0,15.0,11000
34.4486108167688,3.883351267959146,2.4070640534901644,5.0,15.0,11000
34.609320645502486,3.8392846083022474,2.4275500860985963,5.0,15.0,11000
34.76970381668532,3.794043391865784,2.4502724083431007,5.0,15.0,11000
34.92974159980192,3.7475952550515297,2.475513966790014,5.0,15.0,11000
35.089413808197,3.699905839747264,2.5035899017624246,5.0,15.0,11000
35.24869875488311,3.650938598218527,2.5348644579093262,5.0,15.0,11000
35.40757285618786,3.600654681877559,2.569738739248556,5.0,15.0,11000
35.56601067764455,3.549012669585426,2.6086823180878818,5.0,15.0,11000
35.723984647738654,3.495968364894133,2.6522091223520445,5.0,15.0,11000
35.881464474685394,3.4414746659302726,2.7009286015391094,5.0,15.0,11000
36.03841711493471,3.3854812163563595,2.755501232643297,5.0,15.0,11000
36.19480668974945,3.3279340134206783,2.8167227430966424,5.0,15.0,11000
36.35059382804553,3.2687751656262445,2.885460918064109,5.0,15.0,11000
36.505734988366655,3.2079426147796646,2.962756967107257,5.0,15.0,11000
36.660182211971275,3.145369626462017,3.0497460118531667,5.0,15.0,11000
