x,y,z,shear_stress
-0.5555555555555554,-4.797979797979798,0,5.324011751120052e-09
-0.5555555555555554,-4.696969696969697,0,3.7162050792528595e-08
-0.5555555555555554,-4.595959595959596,0,5.292753262366989e-09
-0.5555555555555554,-4.494949494949495,0,3.6929171318631895e-08
-0.5555555555555554,-4.393939393939394,0,3.680110702860447e-08
-0.5555555555555554,-4.292929292929293,0,5.237767220641842e-09
-0.5555555555555554,-4.191919191919192,0,3.6518172931847036e-08
-0.5555555555555554,-4.090909090909091,0,5.194519286067629e-09
-0.5555555555555554,-3.9898989898989896,0,5.170539268250916e-09
-0.5555555555555554,-3.888888888888889,0,5.144784793089611e-09
-0.5555555555555554,-3.787878787878788,0,5.117079726727584e-09
-0.5555555555555554,-3.686868686868687,0,5.0872260008249724e-09
-0.5555555555555554,-3.5858585858585856,0,4.5495003007320604e-08
-0.5555555555555554,-3.484848484848485,0,5.020150385448698e-09
-0.5555555555555554,-3.383838383838384,0,4.982390226459e-09
-0.5555555555555554,-3.282828282828283,0,4.9413949999785135e-09
-0.5555555555555554,-3.1818181818181817,0,4.896794599014869e-09
-0.5555555555555554,-3.080808080808081,0,4.848166167257614e-09
-0.5555555555555554,-2.9797979797979797,0,4.7950251777426284e-09
-0.5555555555555554,-2.878787878787879,0,4.736814793718466e-09
-0.5555555555555554,-2.7777777777777777,0,4.672893151902723e-09
-0.5555555555555554,-2.676767676767677,0,4.602518131983844e-09
-0.5555555555555554,-2.5757575757575757,0,4.524829086333107e-09
-0.5555555555555554,-2.474747474747475,0,4.438824900578201e-09
-0.5555555555555554,-2.3737373737373737,0,4.343337641584421e-09
-0.5555555555555554,-2.272727272727273,0,4.237000931963179e-09
-0.5555555555555554,-2.1717171717171717,0,4.1182120859104455e-09
-0.5555555555555554,-2.070707070707071,0,1.9925434912509144e-08
-0.5555555555555554,-1.9696969696969697,0,3.835406700415135e-09
-0.5555555555555554,-1.868686868686869,0,3.6665552023839196e-09
-0.5555555555555554,-1.7676767676767677,0,3.4754480322180717e-09
-0.5555555555555554,-1.6666666666666665,0,3.258453406189714e-09
-0.5555555555555554,-1.5656565656565657,0,9.033929427322958e-09
-0.5555555555555554,-1.4646464646464645,0,2.7290491768239208e-09
-0.5555555555555554,-1.3636363636363638,0,7.217830363659157e-09
-0.5555555555555554,-1.2626262626262625,0,2.0355070414347723e-09
-0.5555555555555554,-1.1616161616161618,0,1.6106115662511848e-09
-0.5555555555555554,-1.0606060606060606,0,1.1238064005395566e-09
-0.5555555555555554,1.0606060606060606,0,1.1238064005395566e-09
-0.5555555555555554,1.1616161616161618,0,1.6106115662511848e-09
-0.5555555555555554,1.262626262626262,0,2.03550704143477e-09
-0.5555555555555554,1.3636363636363633,0,2.4059434545530506e-09
-0.5555555555555554,1.4646464646464645,0,2.7290491768239208e-09
-0.5555555555555554,1.5656565656565657,0,3.0113098091076522e-09
-0.5555555555555554,1.666666666666667,0,3.2584534061897143e-09
-0.5555555555555554,1.7676767676767673,0,3.4754480322180705e-09
-0.5555555555555554,1.8686868686868685,0,3.6665552023839196e-09
-0.5555555555555554,1.9696969696969697,0,3.835406700415135e-09
-0.5555555555555554,2.070707070707071,0,3.985086982501829e-09
-0.5555555555555554,2.1717171717171713,0,4.118212085910444e-09
-0.5555555555555554,2.2727272727272725,0,4.237000931963179e-09
-0.5555555555555554,2.3737373737373737,0,4.343337641584421e-09
-0.5555555555555554,2.474747474747475,0,2.2194124502891008e-08
-0.5555555555555554,2.5757575757575752,0,4.524829086333106e-09
-0.5555555555555554,2.6767676767676765,0,4.6025181319838435e-09
-0.5555555555555554,2.7777777777777777,0,4.672893151902723e-09
-0.5555555555555554,2.878787878787879,0,2.3684073968592332e-08
-0.5555555555555554,2.9797979797979792,0,2.3975125888713144e-08
-0.5555555555555554,3.0808080808080813,0,4.848166167257614e-09
-0.5555555555555554,3.1818181818181817,0,4.896794599014869e-09
-0.5555555555555554,3.282828282828282,0,4.9413949999785135e-09
-0.5555555555555554,3.383838383838384,0,4.982390226459e-09
-0.5555555555555554,3.4848484848484844,0,5.020150385448698e-09
-0.5555555555555554,3.5858585858585865,0,5.055000334146733e-09
-0.5555555555555554,3.686868686868687,0,5.0872260008249724e-09
-0.5555555555555554,3.787878787878787,0,5.117079726727584e-09
-0.5555555555555554,3.8888888888888893,0,4.630306313780649e-08
-0.5555555555555554,3.9898989898989896,0,5.170539268250916e-09
-0.5555555555555554,4.09090909090909,0,3.636163500247341e-08
-0.5555555555555554,4.191919191919192,0,5.2168818474067185e-09
-0.5555555555555554,4.292929292929292,0,3.66643705444929e-08
-0.5555555555555554,4.3939393939393945,0,3.680110702860447e-08
-0.5555555555555554,4.494949494949495,0,5.275595902661701e-09
-0.5555555555555554,4.595959595959595,0,3.7049272836568924e-08
-0.5555555555555554,4.696969696969697,0,5.308864398932657e-09
-0.5555555555555554,4.797979797979798,0,3.726808225784037e-08
-0.5555555555555554,4.8989898989899,0,3.7367889189655873e-08
-0.5555555555555554,5.0,0,5.3517063653841586e-09
-0.45454545454545503,-5.0,0,4.3675949643223546e-08
-0.45454545454545503,-4.898989898989899,0,0.0
-0.45454545454545503,-4.797979797979798,0,0.0
-0.45454545454545503,-4.696969696969697,0,4.3441716742084164e-08
-0.45454545454545503,-4.595959595959596,0,0.0
-0.45454545454545503,-4.494949494949495,0,4.3259418156194276e-08
-0.45454545454545503,-4.393939393939394,0,4.315901693714759e-08
-0.45454545454545503,-4.292929292929293,0,0.0
-0.45454545454545503,-4.191919191919192,0,4.2936815296756133e-08
-0.45454545454545503,-4.090909090909091,0,0.0
-0.45454545454545503,-3.9898989898989896,0,0.0
-0.45454545454545503,-3.888888888888889,0,0.0
-0.45454545454545503,-3.787878787878788,0,0.0
-0.45454545454545503,-3.686868686868687,0,0.0
-0.45454545454545503,-3.5858585858585856,0,4.204154977000219e-08
-0.45454545454545503,-3.484848484848485,0,0.0
-0.45454545454545503,-3.383838383838384,0,0.0
-0.45454545454545503,-3.282828282828283,0,0.0
-0.45454545454545503,-3.1818181818181817,0,0.0
-0.45454545454545503,-3.080808080808081,0,0.0
-0.45454545454545503,-2.9797979797979797,0,0.0
-0.45454545454545503,-2.878787878787879,0,0.0
-0.45454545454545503,-2.7777777777777777,0,0.0
-0.45454545454545503,-2.676767676767677,0,0.0
-0.45454545454545503,-2.5757575757575757,0,0.0
-0.45454545454545503,-2.474747474747475,0,0.0
-0.45454545454545503,-2.3737373737373737,0,0.0
-0.45454545454545503,-2.272727272727273,0,0.0
-0.45454545454545503,-2.1717171717171717,0,0.0
-0.45454545454545503,-2.070707070707071,0,1.7950787210652228e-08
-0.45454545454545503,-1.9696969696969697,0,0.0
-0.45454545454545503,-1.868686868686869,0,0.0
-0.45454545454545503,-1.7676767676767677,0,0.0
-0.45454545454545503,-1.6666666666666665,0,0.0
-0.45454545454545503,-1.5656565656565657,0,7.488305699233841e-09
-0.45454545454545503,-1.4646464646464645,0,0.0
-0.45454545454545503,-1.3636363636363638,0,6.5169068123794144e-09
-0.45454545454545503,-1.2626262626262625,0,0.0
-0.45454545454545503,-1.1616161616161618,0,0.0
-0.45454545454545503,1.1616161616161618,0,0.0
-0.45454545454545503,1.262626262626262,0,0.0
-0.45454545454545503,1.3636363636363633,0,0.0
-0.45454545454545503,1.4646464646464645,0,0.0
-0.45454545454545503,1.5656565656565657,0,0.0
-0.45454545454545503,1.666666666666667,0,0.0
-0.45454545454545503,1.7676767676767673,0,0.0
-0.45454545454545503,1.8686868686868685,0,0.0
-0.45454545454545503,1.9696969696969697,0,0.0
-0.45454545454545503,2.070707070707071,0,0.0
-0.45454545454545503,2.1717171717171713,0,0.0
-0.45454545454545503,2.2727272727272725,0,0.0
-0.45454545454545503,2.3737373737373737,0,0.0
-0.45454545454545503,2.474747474747475,0,1.9276937344358486e-08
-0.45454545454545503,2.5757575757575752,0,0.0
-0.45454545454545503,2.6767676767676765,0,0.0
-0.45454545454545503,2.7777777777777777,0,0.0
-0.45454545454545503,2.878787878787879,0,2.0128302103603135e-08
-0.45454545454545503,2.9797979797979792,0,2.0292842379379308e-08
-0.45454545454545503,3.0808080808080813,0,0.0
-0.45454545454545503,3.1818181818181817,0,0.0
-0.45454545454545503,3.282828282828282,0,0.0
-0.45454545454545503,3.383838383838384,0,0.0
-0.45454545454545503,3.4848484848484844,0,0.0
-0.45454545454545503,3.5858585858585865,0,0.0
-0.45454545454545503,3.686868686868687,0,0.0
-0.45454545454545503,3.787878787878787,0,0.0
-0.45454545454545503,3.8888888888888893,0,4.253914908761899e-08
-0.45454545454545503,3.9898989898989896,0,0.0
-0.45454545454545503,4.09090909090909,0,4.2813650923073255e-08
-0.45454545454545503,4.191919191919192,0,0.0
-0.45454545454545503,4.292929292929292,0,4.3051697328525666e-08
-0.45454545454545503,4.3939393939393945,0,4.315901693714758e-08
-0.45454545454545503,4.494949494949495,0,0.0
-0.45454545454545503,4.595959595959595,0,4.335347845143351e-08
-0.45454545454545503,4.696969696969697,0,0.0
-0.45454545454545503,4.797979797979798,0,4.352460032610664e-08
-0.45454545454545503,4.8989898989899,0,4.360255087590974e-08
-0.45454545454545503,5.0,0,0.0
-0.3535353535353538,-5.0,0,4.160438597916764e-08
-0.3535353535353538,-4.898989898989899,0,2.7708058380212644e-09
-0.3535353535353538,-4.797979797979798,0,2.7678090843412306e-09
-0.3535353535353538,-4.696969696969697,0,4.146930656590922e-08
-0.3535353535353538,-4.595959595959596,0,2.7612232413657096e-09
-0.3535353535353538,-4.494949494949495,0,4.136398501359122e-08
-0.3535353535353538,-4.393939393939394,0,4.13059070571813e-08
-0.3535353535353538,-4.292929292929293,0,2.749584699233822e-09
-0.3535353535353538,-4.191919191919192,0,4.1177190466219514e-08
-0.3535353535353538,-4.090909090909091,0,2.7403823820941805e-09
-0.3535353535353538,-3.9898989898989896,0,2.735261451446775e-09
-0.3535353535353538,-3.888888888888889,0,2.7297468527014712e-09
-0.3535353535353538,-3.787878787878788,0,2.723797482599279e-09
-0.3535353535353538,-3.686868686868687,0,2.7173667740864674e-09
-0.3535353535353538,-3.5858585858585856,0,4.607683075134472e-08
-0.3535353535353538,-3.484848484848485,0,2.702842259043938e-09
-0.3535353535353538,-3.383838383838384,0,2.6946191187525498e-09
-0.3535353535353538,-3.282828282828283,0,2.685653178863886e-09
-0.3535353535353538,-3.1818181818181817,0,2.6758531826920785e-09
-0.3535353535353538,-3.080808080808081,0,2.665113586242325e-09
-0.3535353535353538,-2.9797979797979797,0,2.653311824178543e-09
-0.3535353535353538,-2.878787878787879,0,2.6403049549758657e-09
-0.3535353535353538,-2.7777777777777777,0,2.625925521766248e-09
-0.3535353535353538,-2.676767676767677,0,2.609976416403143e-09
-0.3535353535353538,-2.5757575757575757,0,2.5922244688921833e-09
-0.3535353535353538,-2.474747474747475,0,2.572392396544804e-09
-0.3535353535353538,-2.3737373737373737,0,2.5501486286399528e-09
-0.3535353535353538,-2.272727272727273,0,2.5250943613524548e-09
-0.3535353535353538,-2.1717171717171717,0,2.4967469779528164e-09
-0.3535353535353538,-2.070707070707071,0,2.2180668013828927e-08
-0.3535353535353538,-1.9696969696969697,0,2.427688667376236e-09
-0.3535353535353538,-1.868686868686869,0,2.385366967430439e-09
-0.3535353535353538,-1.7676767676767677,0,2.3364465759513606e-09
-0.3535353535353538,-1.6666666666666665,0,2.2795403464474614e-09
-0.3535353535353538,-1.5656565656565657,0,1.1064485047270917e-08
-0.3535353535353538,-1.4646464646464645,0,2.134289264528908e-09
-0.3535353535353538,-1.3636363636363638,0,1.0204323724006997e-08
-0.3535353535353538,-1.2626262626262625,0,1.928948803965123e-09
-0.3535353535353538,1.262626262626262,0,1.9289488039651226e-09
-0.3535353535353538,1.3636363636363633,0,2.0408647448013988e-09
-0.3535353535353538,1.4646464646464645,0,2.134289264528908e-09
-0.3535353535353538,1.5656565656565657,0,2.212897009454184e-09
-0.3535353535353538,1.666666666666667,0,2.2795403464474614e-09
-0.3535353535353538,1.7676767676767673,0,2.3364465759513606e-09
-0.3535353535353538,1.8686868686868685,0,2.385366967430439e-09
-0.3535353535353538,1.9696969696969697,0,2.427688667376236e-09
-0.3535353535353538,2.070707070707071,0,2.4645186682032137e-09
-0.3535353535353538,2.1717171717171713,0,2.4967469779528164e-09
-0.3535353535353538,2.2727272727272725,0,2.5250943613524548e-09
-0.3535353535353538,2.3737373737373737,0,2.5501486286399528e-09
-0.3535353535353538,2.474747474747475,0,2.315153156890324e-08
-0.3535353535353538,2.5757575757575752,0,2.5922244688921833e-09
-0.3535353535353538,2.6767676767676765,0,2.6099764164031423e-09
-0.3535353535353538,2.7777777777777777,0,2.625925521766248e-09
-0.3535353535353538,2.878787878787879,0,2.3762744594782797e-08
-0.3535353535353538,2.9797979797979792,0,2.3879806417606887e-08
-0.3535353535353538,3.0808080808080813,0,2.665113586242325e-09
-0.3535353535353538,3.1818181818181817,0,2.6758531826920785e-09
-0.3535353535353538,3.282828282828282,0,2.685653178863885e-09
-0.3535353535353538,3.383838383838384,0,2.6946191187525498e-09
-0.3535353535353538,3.4848484848484844,0,2.7028422590439375e-09
-0.3535353535353538,3.5858585858585865,0,2.710401808902631e-09
-0.3535353535353538,3.686868686868687,0,2.7173667740864674e-09
-0.3535353535353538,3.787878787878787,0,2.723797482599279e-09
-0.3535353535353538,3.8888888888888893,0,4.6405696495925013e-08
-0.3535353535353538,3.9898989898989896,0,2.735261451446775e-09
-0.3535353535353538,4.09090909090909,0,4.110573573141271e-08
-0.3535353535353538,4.191919191919192,0,2.745146031081301e-09
-0.3535353535353538,4.292929292929292,0,4.124377048850733e-08
-0.3535353535353538,4.3939393939393945,0,4.13059070571813e-08
-0.3535353535353538,4.494949494949495,0,2.7575990009060814e-09
-0.3535353535353538,4.595959595959595,0,4.1418348620485647e-08
-0.3535353535353538,4.696969696969697,0,2.7646204377272814e-09
-0.3535353535353538,4.797979797979798,0,4.151713626511846e-08
-0.3535353535353538,4.8989898989899,0,4.1562087570318966e-08
-0.3535353535353538,5.0,0,2.773625731944509e-09
-0.2525252525252526,-5.0,0,4.210486673371509e-08
-0.2525252525252526,-4.898989898989899,0,2.805534891592758e-09
-0.2525252525252526,-4.797979797979798,0,2.803986554665378e-09
-0.2525252525252526,-4.696969696969697,0,4.203507282271553e-08
-0.2525252525252526,-4.595959595959596,0,2.8005810086063045e-09
-0.2525252525252526,-4.494949494949495,0,4.198057874012261e-08
-0.2525252525252526,-4.393939393939394,0,4.195050039080567e-08
-0.2525252525252526,-4.292929292929293,0,2.7945531800520153e-09
-0.2525252525252526,-4.191919191919192,0,4.188376643294258e-08
-0.2525252525252526,-4.090909090909091,0,2.7897784855844916e-09
-0.2525252525252526,-3.9898989898989896,0,2.7871181407958302e-09
-0.2525252525252526,-3.888888888888889,0,2.7842506327007595e-09
-0.2525252525252526,-3.787878787878788,0,2.781153962726094e-09
-0.2525252525252526,-3.686868686868687,0,2.7778031448465314e-09
-0.2525252525252526,-3.5858585858585856,0,4.716088502483507e-08
-0.2525252525252526,-3.484848484848485,0,2.770221095319843e-09
-0.2525252525252526,-3.383838383838384,0,2.7659199508433858e-09
-0.2525252525252526,-3.282828282828283,0,2.7612232413657096e-09
-0.2525252525252526,-3.1818181818181817,0,2.7560811989702278e-09
-0.2525252525252526,-3.080808080808081,0,2.750436022326611e-09
-0.2525252525252526,-2.9797979797979797,0,2.744220279116817e-09
-0.2525252525252526,-2.878787878787879,0,2.7373549278569182e-09
-0.2525252525252526,-2.7777777777777777,0,2.7297468527014716e-09
-0.2525252525252526,-2.676767676767677,0,2.7212857704529395e-09
-0.2525252525252526,-2.5757575757575757,0,2.711840321981248e-09
-0.2525252525252526,-2.474747474747475,0,2.701253095334358e-09
-0.2525252525252526,-2.3737373737373737,0,2.6893342373003452e-09
-0.2525252525252526,-2.272727272727273,0,2.6758531826920793e-09
-0.2525252525252526,-2.1717171717171717,0,2.6605278491632583e-09
-0.2525252525252526,-2.070707070707071,0,2.3787093458022223e-08
-0.2525252525252526,-1.9696969696969697,0,2.6228681710225226e-09
-0.2525252525252526,-1.868686868686869,0,2.599558239654032e-09
-0.2525252525252526,-1.7676767676767677,0,2.572392396544805e-09
-0.2525252525252526,-1.6666666666666665,0,2.5404891263499715e-09
-0.2525252525252526,-1.5656565656565657,0,1.2513532010235803e-08
-0.2525252525252526,-1.4646464646464645,0,2.457546582458156e-09
-0.2525252525252526,-1.3636363636363638,0,1.201509992852784e-08
-0.2525252525252526,-1.2626262626262625,0,2.3364465759513614e-09
-0.2525252525252526,1.262626262626262,0,2.336446575951361e-09
-0.2525252525252526,1.3636363636363633,0,2.403019985705568e-09
-0.2525252525252526,1.4646464646464645,0,2.457546582458156e-09
-0.2525252525252526,1.5656565656565657,0,2.50270640204716e-09
-0.2525252525252526,1.666666666666667,0,2.540489126349972e-09
-0.2525252525252526,1.7676767676767673,0,2.5723923965448045e-09
-0.2525252525252526,1.8686868686868685,0,2.5995582396540314e-09
-0.2525252525252526,1.9696969696969697,0,2.6228681710225226e-09
-0.2525252525252526,2.070707070707071,0,2.643010384224692e-09
-0.2525252525252526,2.1717171717171713,0,2.6605278491632583e-09
-0.2525252525252526,2.2727272727272725,0,2.6758531826920793e-09
-0.2525252525252526,2.3737373737373737,0,2.6893342373003452e-09
-0.2525252525252526,2.474747474747475,0,2.431127785800922e-08
-0.2525252525252526,2.5757575757575752,0,2.711840321981248e-09
-0.2525252525252526,2.6767676767676765,0,2.7212857704529395e-09
-0.2525252525252526,2.7777777777777777,0,2.7297468527014716e-09
-0.2525252525252526,2.878787878787879,0,2.4636194350712267e-08
-0.2525252525252526,2.9797979797979792,0,2.4697982512051353e-08
-0.2525252525252526,3.0808080808080813,0,2.750436022326611e-09
-0.2525252525252526,3.1818181818181817,0,2.7560811989702278e-09
-0.2525252525252526,3.282828282828282,0,2.76122324136571e-09
-0.2525252525252526,3.383838383838384,0,2.7659199508433858e-09
-0.2525252525252526,3.4848484848484844,0,2.770221095319843e-09
-0.2525252525252526,3.5858585858585865,0,2.7741697073432393e-09
-0.2525252525252526,3.686868686868687,0,2.7778031448465314e-09
-0.2525252525252526,3.787878787878787,0,2.781153962726094e-09
-0.2525252525252526,3.8888888888888893,0,4.733226075591291e-08
-0.2525252525252526,3.9898989898989896,0,2.7871181407958302e-09
-0.2525252525252526,4.09090909090909,0,4.184667728376738e-08
-0.2525252525252526,4.191919191919192,0,2.7922510955295058e-09
-0.2525252525252526,4.292929292929292,0,4.1918297700780226e-08
-0.2525252525252526,4.3939393939393945,0,4.195050039080567e-08
-0.2525252525252526,4.494949494949495,0,2.7987052493415066e-09
-0.2525252525252526,4.595959595959595,0,4.200871512909457e-08
-0.2525252525252526,4.696969696969697,0,2.8023381881810353e-09
-0.2525252525252526,4.797979797979798,0,4.205979831998067e-08
-0.2525252525252526,4.8989898989899,0,4.208302337389137e-08
-0.2525252525252526,5.0,0,2.806991115581006e-09
-0.15151515151515138,-5.0,0,4.385656555032304e-08
-0.15151515151515138,-4.898989898989899,0,1.414463668296778e-09
-0.15151515151515138,-4.797979797979798,0,1.4141826049472566e-09
-0.15151515151515138,-4.696969696969697,0,4.383038153914483e-08
-0.15151515151515138,-4.595959595959596,0,1.413564063499164e-09
-0.15151515151515138,-4.494949494949495,0,4.380991827333684e-08
-0.15151515151515138,-4.393939393939394,0,4.379861623907865e-08
-0.15151515151515138,-4.292929292929293,0,1.4124680738705339e-09
-0.15151515151515138,-4.191919191919192,0,4.377352242006093e-08
-0.15151515151515138,-4.090909090909091,0,1.4115988689781295e-09
-0.15151515151515138,-3.9898989898989896,0,1.4111141609999725e-09
-0.15151515151515138,-3.888888888888889,0,1.4105913811012877e-09
-0.15151515151515138,-3.787878787878788,0,1.4100264406134287e-09
-0.15151515151515138,-3.686868686868687,0,1.409414687693222e-09
-0.15151515151515138,-3.5858585858585856,0,4.6488776787785886e-08
-0.15151515151515138,-3.484848484848485,0,1.4080287284393969e-09
-0.15151515151515138,-3.383838383838384,0,1.407241440555251e-09
-0.15151515151515138,-3.282828282828283,0,1.406380868926807e-09
-0.15151515151515138,-3.1818181818181817,0,1.4054376456606657e-09
-0.15151515151515138,-3.080808080808081,0,1.4044008598838086e-09
-0.15151515151515138,-2.9797979797979797,0,1.4032577431125175e-09
-0.15151515151515138,-2.878787878787879,0,1.401993277332689e-09
-0.15151515151515138,-2.7777777777777777,0,1.4005897033658433e-09
-0.15151515151515138,-2.676767676767677,0,1.3990258995221123e-09
-0.15151515151515138,-2.5757575757575757,0,1.3972765900260072e-09
-0.15151515151515138,-2.474747474747475,0,1.3953113279391421e-09
-0.15151515151515138,-2.3737373737373737,0,1.3930931763388977e-09
-0.15151515151515138,-2.272727272727273,0,1.390576981363047e-09
-0.15151515151515138,-2.1717171717171717,0,1.3877070867925828e-09
-0.15151515151515138,-2.070707070707071,0,2.3535042673110367e-08
-0.15151515151515138,-1.9696969696969697,0,1.380611620682855e-09
-0.15151515151515138,-1.868686868686869,0,1.3761887980632776e-09
-0.15151515151515138,-1.7676767676767677,0,1.3710041446986725e-09
-0.15151515151515138,-1.6666666666666665,0,1.364873426350736e-09
-0.15151515151515138,-1.5656565656565657,0,1.221798283371117e-08
-0.15151515151515138,-1.4646464646464645,0,1.3487192792858623e-09
-0.15151515151515138,-1.3636363636363638,0,1.2041339322114357e-08
-0.15151515151515138,-1.2626262626262625,0,1.3245589111905267e-09
-0.15151515151515138,1.262626262626262,0,1.3245589111905267e-09
-0.15151515151515138,1.3636363636363633,0,1.3379265913460396e-09
-0.15151515151515138,1.4646464646464645,0,1.3487192792858623e-09
-0.15151515151515138,1.5656565656565657,0,1.3575536481901303e-09
-0.15151515151515138,1.666666666666667,0,1.364873426350736e-09
-0.15151515151515138,1.7676767676767673,0,1.3710041446986725e-09
-0.15151515151515138,1.8686868686868685,0,1.3761887980632776e-09
-0.15151515151515138,1.9696969696969697,0,1.380611620682855e-09
-0.15151515151515138,2.070707070707071,0,1.3844142748888452e-09
-0.15151515151515138,2.1717171717171713,0,1.3877070867925828e-09
-0.15151515151515138,2.2727272727272725,0,1.390576981363047e-09
-0.15151515151515138,2.3737373737373737,0,1.3930931763388977e-09
-0.15151515151515138,2.474747474747475,0,2.372029257496542e-08
-0.15151515151515138,2.5757575757575752,0,1.3972765900260072e-09
-0.15151515151515138,2.6767676767676765,0,1.3990258995221123e-09
-0.15151515151515138,2.7777777777777777,0,1.4005897033658433e-09
-0.15151515151515138,2.878787878787879,0,2.3833885714655713e-08
-0.15151515151515138,2.9797979797979792,0,2.38553816329128e-08
-0.15151515151515138,3.0808080808080813,0,1.4044008598838086e-09
-0.15151515151515138,3.1818181818181817,0,1.4054376456606657e-09
-0.15151515151515138,3.282828282828282,0,1.406380868926807e-09
-0.15151515151515138,3.383838383838384,0,1.407241440555251e-09
-0.15151515151515138,3.4848484848484844,0,1.4080287284393969e-09
-0.15151515151515138,3.5858585858585865,0,1.4087508117510876e-09
-0.15151515151515138,3.686868686868687,0,1.409414687693222e-09
-0.15151515151515138,3.787878787878787,0,1.4100264406134287e-09
-0.15151515151515138,3.8888888888888893,0,4.6549515576342497e-08
-0.15151515151515138,3.9898989898989896,0,1.4111141609999725e-09
-0.15151515151515138,4.09090909090909,0,4.3759564938322005e-08
-0.15151515151515138,4.191919191919192,0,1.4120491103245462e-09
-0.15151515151515138,4.292929292929292,0,4.378651028998656e-08
-0.15151515151515138,4.3939393939393945,0,4.379861623907865e-08
-0.15151515151515138,4.494949494949495,0,1.4132231701076396e-09
-0.15151515151515138,4.595959595959595,0,4.382048596847409e-08
-0.15151515151515138,4.696969696969697,0,1.4138832754562847e-09
-0.15151515151515138,4.797979797979798,0,4.383966075336495e-08
-0.15151515151515138,4.8989898989899,0,4.3848373717200114e-08
-0.15151515151515138,5.0,0,1.4147279209781623e-09
-0.050505050505050164,-5.0,0,4.332151892512716e-08
-0.050505050505050164,-4.898989898989899,0,2.130522283075221e-09
-0.050505050505050164,-4.797979797979798,0,2.1304752404110105e-09
-0.050505050505050164,-4.696969696969697,0,4.3318644337596666e-08
-0.050505050505050164,-4.595959595959596,0,2.130371683530642e-09
-0.050505050505050164,-4.494949494949495,0,4.3316396736970746e-08
-0.050505050505050164,-4.393939393939394,0,4.331515496934386e-08
-0.050505050505050164,-4.292929292929293,0,2.130188093100079e-09
-0.050505050505050164,-4.191919191919192,0,4.331239686707545e-08
-0.050505050505050164,-4.090909090909091,0,2.13004240187554e-09
-0.050505050505050164,-3.9898989898989896,0,2.1299611233471607e-09
-0.050505050505050164,-3.888888888888889,0,2.129873432994763e-09
-0.050505050505050164,-3.787878787878788,0,2.12977863833689e-09
-0.050505050505050164,-3.686868686868687,0,2.129675950833543e-09
-0.050505050505050164,-3.5858585858585856,0,4.756027315091326e-08
-0.050505050505050164,-3.484848484848485,0,2.129443160804825e-09
-0.050505050505050164,-3.383838383838384,0,2.1293108352132005e-09
-0.050505050505050164,-3.282828282828283,0,2.129166117364525e-09
-0.050505050505050164,-3.1818181818181817,0,2.1290074104986887e-09
-0.050505050505050164,-3.080808080808081,0,2.1288328521987384e-09
-0.050505050505050164,-2.9797979797979797,0,2.1286402595464342e-09
-0.050505050505050164,-2.878787878787879,0,2.1284270606024443e-09
-0.050505050505050164,-2.7777777777777777,0,2.1281902081717557e-09
-0.050505050505050164,-2.676767676767677,0,2.1279260704217043e-09
-0.050505050505050164,-2.5757575757575757,0,2.1276302909719586e-09
-0.050505050505050164,-2.474747474747475,0,2.127297608319663e-09
-0.050505050505050164,-2.3737373737373737,0,2.126921620514563e-09
-0.050505050505050164,-2.272727272727273,0,2.126494475265272e-09
-0.050505050505050164,-2.1717171717171717,0,2.126006457209937e-09
-0.050505050505050164,-2.070707070707071,0,2.47968633667949e-08
-0.050505050505050164,-1.9696969696969697,0,2.124796083108567e-09
-0.050505050505050164,-1.868686868686869,0,2.1240388630994788e-09
-0.050505050505050164,-1.7676767676767677,0,2.123148502421998e-09
-0.050505050505050164,-1.6666666666666665,0,2.122091881467244e-09
-0.050505050505050164,-1.5656565656565657,0,1.343189111683471e-08
-0.050505050505050164,-1.4646464646464645,0,2.119287882536064e-09
-0.050505050505050164,-1.3636363636363638,0,1.3410189255292231e-08
-0.050505050505050164,-1.2626262626262625,0,2.1150396609201428e-09
-0.050505050505050164,1.262626262626262,0,2.1150396609201428e-09
-0.050505050505050164,1.3636363636363633,0,2.117398303467194e-09
-0.050505050505050164,1.4646464646464645,0,2.119287882536064e-09
-0.050505050505050164,1.5656565656565657,0,2.1208249131844273e-09
-0.050505050505050164,1.666666666666667,0,2.122091881467244e-09
-0.050505050505050164,1.7676767676767673,0,2.123148502421998e-09
-0.050505050505050164,1.8686868686868685,0,2.1240388630994788e-09
-0.050505050505050164,1.9696969696969697,0,2.124796083108567e-09
-0.050505050505050164,2.070707070707071,0,2.1254454314395627e-09
-0.050505050505050164,2.1717171717171713,0,2.126006457209937e-09
-0.050505050505050164,2.2727272727272725,0,2.1264944752652714e-09
-0.050505050505050164,2.3737373737373737,0,2.126921620514563e-09
-0.050505050505050164,2.474747474747475,0,2.4818472097062732e-08
-0.050505050505050164,2.5757575757575752,0,2.1276302909719586e-09
-0.050505050505050164,2.6767676767676765,0,2.1279260704217043e-09
-0.050505050505050164,2.7777777777777777,0,2.1281902081717557e-09
-0.050505050505050164,2.878787878787879,0,2.483164904036185e-08
-0.050505050505050164,2.9797979797979792,0,2.4834136361375066e-08
-0.050505050505050164,3.0808080808080813,0,2.1288328521987384e-09
-0.050505050505050164,3.1818181818181817,0,2.1290074104986887e-09
-0.050505050505050164,3.282828282828282,0,2.1291661173645253e-09
-0.050505050505050164,3.383838383838384,0,2.1293108352132005e-09
-0.050505050505050164,3.4848484848484844,0,2.129443160804825e-09
